doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,"{('raredisease ssadh deficiency', 'sign deficient activity of the ssadh enzyme', 'produces'), ('raredisease ssadh deficiency', 'sign accumulation of the compound succinic semialdehyde', 'produces')}","{('anaphor ""the disorder""', 'sign deficient activity of the ssadh enzyme', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces'), ('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces')}"
,,,anaphora,set(),set()
49,{'produces'},{'produces'},,,
,,,produces,"{('raredisease ap-4-associated hsp', 'sign changes in the white matter', 'produces'), ('raredisease ap-4-associated hsp', 'sign thin corpus callosum', 'produces'), ('raredisease ap-4-associated hsp', 'sign developmental delay / intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign wide lateral ventricles', 'produces')}","{('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces')}"
50,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),set()
51,"{'is_acron', 'produces', 'anaphora'}","{'is_acron', 'produces', 'anaphora'}",,,
,,,is_acron,"{('raredisease cf.', 'raredisease cystic fibrosis', 'is_acron')}","{('raredisease cf', 'raredisease cystic fibrosis', 'is_acron')}"
,,,produces,set(),set()
,,,anaphora,set(),set()
52,"{'is_synon', 'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_synon,set(),"{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,is_a,set(),set()
,,,produces,"{('raredisease laband syndrome', 'sign mental retardation', 'produces'), ('raredisease laband syndrome', 'sign dysplastic or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign long, thin toes', 'produces'), ('raredisease laband syndrome', 'sign long, thin fingers', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands and feet', 'produces'), ('raredisease laband syndrome', 'sign overgrown gums', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('raredisease laband syndrome', 'sign malformation or absence of the nails congenital', 'produces')}","{('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign overgrown gums', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('anaphor ""this disorder""', 'sign mental retardation', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the feet', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands', 'produces'), ('anaphor ""this disorder""', 'sign gingival fibromatosis', 'produces')}"
,,,anaphora,set(),"{('sign overgrown gums', 'sign dysplastic nails at birth', 'anaphora')}"
53,{'increases_risk_of'},"{'is_a', 'produces'}",,,
,,,is_a,"{('raredisease dup15q', 'raredisease chromosome (cytogenetic) anomalies', 'is_a')}",
,,,produces,"{('raredisease dup15q', 'raredisease asd', 'produces'), ('raredisease dup15q', 'raredisease developmental delay', 'produces'), ('raredisease dup15q', 'raredisease intellectual disability', 'produces')}",
,,,increases_risk_of,set(),"{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'is_acron', 'is_a', 'produces'}",set(),,,
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
,,,is_a,set(),"{('raredisease baller-gerold syndrome', 'disease genetic disorder', 'is_a')}"
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces')}"
55,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('disease myopathy', 'disease inherited muscle disease', 'is_a'), ('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a')}"
,,,produces,"{('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces')}","{('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces')}"
,,,anaphora,set(),set()
56,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease severe protein s deficiency', 'anaphor ""the disorder""', 'anaphora'), ('raredisease pros1 protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}"
57,{'is_a'},{'is_a'},,,
,,,is_a,set(),set()
58,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,produces,set(),set()
,,,anaphora,set(),"{('skinraredisease lamellar ichthyosis', 'anaphor ""it""', 'anaphora')}"
59,"{'is_a', 'produces'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,produces,"{('raredisease leukodystrophies', 'sign myelin sheath', 'produces'), ('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces'), ('raredisease leukodystrophies', 'symptom burning paresthesia', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces')}","{('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
60,"{'is_synon', 'is_acron', 'produces', 'anaphora', 'is_a', 'increases_risk_of'}","{'', 'is_a', 'produces'}",,,
,,,,"{('raredisease creutzfeldt-jakob disease', 'sign myoclonus', '')}",
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
,,,is_acron,set(),"{('raredisease cjd', 'raredisease creutzfeldt-jakob disease', 'is_acron')}"
,,,produces,"{('raredisease creutzfeldt-jakob disease', 'sign rigidity', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign tremor', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom sudden development of rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign disorientation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign impairment of memory control', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign confusion', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces')}","{('anaphor ""the disease""', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign depression', 'produces'), ('anaphor ""the disease""', 'sign personality disintegration', 'produces'), ('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('anaphor ""the disease""', 'sign impairment of memory control', 'produces'), ('anaphor ""the disease""', 'sign dementia', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('anaphor ""the disease""', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('anaphor ""the disease""', 'sign agitation', 'produces'), ('anaphor ""the disease""', 'sign restlessness', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces')}"
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disease""', 'anaphora'), ('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
61,"{'is_acron', 'produces', 'anaphora', 'is_a', 'increases_risk_of'}","{'is_a', 'is_acron', 'produces', 'anaphora'}",,,
,,,is_acron,set(),set()
,,,produces,"{('anaphor ""the disease""', 'sign seizures', 'produces'), ('anaphor ""the disease""', 'sign neurological deterioration', 'produces'), ('anaphor ""the disease""', 'symptom irritability', 'produces'), ('anaphor ""the disease""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""the disease""', 'sign behavioral changes', 'produces'), ('anaphor ""the disease""', 'sign memory loss', 'produces')}","{('raredisease sspe', 'sign involuntary muscle movements', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,increases_risk_of,set(),"{('disease measles', 'anaphor ""the disease""', 'increases_risk_of'), ('sign memory loss', 'sign neurological deterioration', 'increases_risk_of')}"
62,"{'is_a', 'is_acron', 'produces', 'anaphora'}","{'', 'is_acron', 'produces', 'anaphora', 'is_a'}",,,
,,,,"{(""raredisease waldenstrom's macroglobulinemia"", 'anaphor ""this disorder""', '')}",
,,,is_a,set(),set()
,,,is_acron,set(),set()
,,,produces,"{(""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces'), ('anaphor ""this disorder""', 'sign enlarged liver', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding retina', 'produces'), ('anaphor ""this disorder""', 'sign enlarged spleen', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign hyperviscosity', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the nose', 'produces'), ('anaphor ""this disorder""', 'sign enlarged lymph nodes', 'produces')}","{('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged liver', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged spleen', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the gums', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces')}"
,,,anaphora,"{(""raredisease waldenstrom's macroglobulinemia"", 'anaphor ""this disorder""', 'anaphora')}","{('raredisease wmg', 'anaphor ""this disorder""', 'anaphora')}"
63,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}",set()
,,,anaphora,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'anaphor ""it""', 'anaphora')}"
64,{'produces'},{'produces'},,,
,,,produces,"{('raredisease west syndrome', 'sign epileptic/infantile spasms', 'produces')}","{('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces')}"
65,"{'is_acron', 'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
,,,is_a,set(),set()
,,,produces,"{('raredisease alagille syndrome', 'sign distinctive facial features', 'produces'), ('raredisease alagille syndrome', 'sign posterior embryotoxon', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces'), ('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign poor growth', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign vertebral (back bone) differences', 'produces'), ('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye', 'produces')}","{('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces')}"
,,,anaphora,set(),set()
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign lymph in the affected areas', 'produces'), ('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('skinraredisease elephantiasis', 'sign gross enlargement of an area of the body', 'produces')}","{('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces')}"
67,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane', 'produces')}","{('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces')}"
,,,anaphora,set(),"{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora')}"
68,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,produces,"{('raredisease carnosinemia', 'sign slow growth', 'produces'), ('raredisease carnosinemia', 'symptom drowsiness', 'produces'), ('raredisease carnosinemia', 'sign motor delays', 'produces'), ('raredisease carnosinemia', 'sign delayed intellectual development', 'produces'), ('raredisease carnosinemia', 'sign muscle weakness congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign low muscle tone', 'produces'), ('raredisease carnosinemia', 'sign extreme drowsiness', 'produces')}","{('sign developmental delays', 'sign developmental regression', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('raredisease carnosinemia', 'sign drowsiness', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces')}"
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this disorder""', 'anaphora'), ('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora')}"
69,"{'increases_risk_of', 'is_acron', 'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,increases_risk_of,set(),"{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,produces,"{('raredisease mikulicz syndrome', 'sign swollen submaxillary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign hard, painless swellings of the salivary glands of the mouth and those near the ears', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged tear glands', 'produces')}","{('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces')}"
,,,anaphora,set(),"{('raredisease mikulicz syndrome', 'anaphor ""it""', 'anaphora')}"
70,set(),set(),,,
71,set(),set(),,,
72,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_a,"{('raredisease chromosome 14 ring', 'disease chromosomal disorder', 'is_a')}","{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
,,,produces,"{('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces')}","{('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces')}"
,,,anaphora,set(),set()
73,"{'is_a', 'is_acron', 'anaphora'}","{'is_a', 'is_acron', 'anaphora'}",,,
,,,is_a,"{('raredisease eft', 'disease primitive neuroectodermal tumor', 'is_a'), ('raredisease ewing sarcoma of bone', 'disease cancer', 'is_a')}","{('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'disease aggressive cancer', 'is_a'), ('raredisease ewing sarcoma', 'anaphor ""this family""', 'is_a'), (""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_a'), ('anaphor ""these tumors""', 'raredisease ewing family of tumors', 'is_a'), ('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'anaphor ""it""', 'is_a')}"
,,,is_acron,"{('raredisease eft', 'raredisease ewing sarcoma of bone', 'is_acron')}","{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
,,,anaphora,"{('raredisease ewing sarcoma of bone', 'anaphor ""these tumors""', 'anaphora'), ('raredisease eft', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing sarcoma of bone', 'anaphor ""it""', 'anaphora')}","{('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora'), ('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora')}"
74,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),set()
75,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
76,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease infectious arthritis', 'symptom headaches', 'produces'), ('raredisease infectious arthritis', 'symptom general weakness', 'produces'), ('raredisease infectious arthritis', 'symptom chills', 'produces'), ('raredisease infectious arthritis', 'sign fever', 'produces'), ('raredisease infectious arthritis', 'symptom painful swelling of one or more joints', 'produces')}","{('raredisease infectious arthritis', 'sign arthritis', 'produces'), ('anaphor ""the infection""', 'symptom headaches', 'produces'), ('anaphor ""the infection""', 'sign chills', 'produces'), ('sign arthritis', 'raredisease rheumatoid arthritis', 'produces'), ('anaphor ""the infection""', 'symptom general weakness', 'produces'), ('disease hepatitis b', 'sign hepatitis', 'produces'), ('anaphor ""the infection""', 'sign inflammation and painful swelling of one or more joints of the body', 'produces'), ('anaphor ""the infection""', 'sign fever', 'produces'), ('symptom headaches', 'sign arthritis', 'produces')}"
,,,anaphora,"{('raredisease infectious arthritis', 'anaphor ""the disease""', 'anaphora')}","{('symptom headaches', 'anaphor ""the disorder""', 'anaphora'), ('raredisease infectious arthritis', 'anaphor ""the infection""', 'anaphora')}"
77,"{'is_a', 'is_acron', 'produces', 'anaphora'}","{'is_a', 'is_acron', 'produces'}",,,
,,,is_a,set(),set()
,,,is_acron,set(),set()
,,,produces,"{('raredisease tbs', 'sign kidney dysfunction', 'produces'), ('raredisease townes-brocks syndrome', 'sign absence of the anal opening', 'produces'), ('raredisease tbs', 'sign congenital conductive hearing loss', 'produces'), ('raredisease tbs', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign congenital sensorineural hearing loss', 'produces'), ('raredisease tbs', 'sign abnormal heart', 'produces')}","{('raredisease townes-brocks syndrome', 'sign abnormalities of the spine', 'produces'), ('raredisease townes-brocks syndrome', 'sign displaced or rotated kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney dysfunction', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney malformations', 'produces'), ('raredisease townes-brocks syndrome', 'sign mental retardation', 'produces'), ('raredisease townes-brocks syndrome', 'sign underdeveloped kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign horseshoe kidney', 'produces'), ('raredisease townes-brocks syndrome', 'sign polycystic kidneys', 'produces'), ('raredisease tbs', 'sign congenital sensorineural', 'produces'), ('raredisease tbs', 'sign conductive hearing loss', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the heart', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the eye', 'produces'), ('raredisease tbs', 'sign preaxial polydactyly', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney anomalies', 'produces'), ('raredisease tbs', 'sign imperforate anus', 'produces'), ('raredisease tbs', 'sign triphalangeal thumbs', 'produces')}"
,,,anaphora,set(),"{('raredisease townes-brock syndrome', 'anaphor ""this condition""', 'anaphora')}"
78,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease turner syndrome', 'anaphor ""it""', 'anaphora')}",set()
79,"{'is_acron', 'produces', 'anaphora', 'is_a', 'increases_risk_of'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_acron,set(),"{('raredisease cdls)', 'raredisease cornelia de lange syndrome', 'is_acron')}"
