doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,"{('anaphor ""it""', 'sign abnormal growth of cartilage arising from the epiphysis', 'produces'), ('anaphor ""it""', 'sign abnormal cartilage produces irregular nodular mass hemimelic', 'produces')}","{('anaphor ""it""', 'sign abnormal cartilage', 'produces'), ('anaphor ""it""', 'sign irregular nodular mass located either in the medial or lateral part of the bone', 'produces'), ('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones', 'produces'), ('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones of the lower limbs', 'produces')}"
44,{'is_a'},set(),,,
,,,is_a,set(),"{('raredisease dmd', 'raredisease muscular dystrophy', 'is_a')}"
45,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
46,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
47,{'produces'},set(),,,
,,,produces,set(),"{('raredisease fvs', 'sign endocrine disorders', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces')}"
48,"{'anaphora', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,anaphora,set(),set()
,,,is_acron,set(),"{('raredisease ssadh deficiency', 'raredisease succinic semialdehyde dehydrogenase deficiency', 'is_acron')}"
,,,produces,"{('anaphor ""the disorder""', 'sign reduced or converted to ghb', 'produces'), ('anaphor ""the disorder""', 'sign accumulation of the compound succinic semialdehyde', 'produces'), ('anaphor ""the disorder""', 'sign 4-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the urine', 'produces')}","{('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign 4-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('raredisease ssadh deficiency', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces'), ('raredisease ssadh deficiency', 'sign succinic semialdehyde is reduced or converted to 4-hydroxybutyric acid also known as ghb', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces')}"
49,{'produces'},"{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease ap-4-hsp', 'anaphor ""the symptoms""', 'anaphora'), ('raredisease ap-4-hsp', 'anaphor ""the prevalence of ap-4-hsp""', 'anaphora')}",
,,,is_a,"{('anaphor ""the symptoms""', 'disease cerebral palsy', 'is_a')}",
,,,produces,"{('anaphor ""the symptoms""', 'sign seizures', 'produces'), ('anaphor ""the symptoms""', 'sign spasticity', 'produces'), ('raredisease ap-4-associated hsp', 'sign wide lateral ventricles', 'produces'), ('raredisease ap-4-associated hsp', 'sign changes in the white matter', 'produces'), ('anaphor ""the symptoms""', 'sign developmental delay / intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign thin corpus callosum', 'produces')}","{('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces'), ('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign spasticity', 'produces'), ('raredisease ap-4-associated hsp', 'sign seizures', 'produces')}"
50,"{'anaphora', 'is_a'}","{'anaphora', 'is_a'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
51,"{'anaphora', 'is_acron', 'produces'}","{'increases_risk_of', 'is_acron', 'produces'}",,,
,,,increases_risk_of,"{('disease cystic fibrosis', 'anaphor ""the disease""', 'increases_risk_of')}",
,,,anaphora,set(),"{('raredisease cystic fibrosis', 'anaphor ""the disease""', 'anaphora')}"
,,,is_acron,set(),set()
,,,produces,set(),set()
52,"{'anaphora', 'is_a', 'is_synon', 'produces'}","{'anaphora', 'is_a', 'is_synon', 'produces'}",,,
,,,anaphora,"{('raredisease laband syndrome', 'anaphor ""the disorder""', 'anaphora')}",set()
,,,is_a,set(),set()
,,,is_synon,"{('raredisease laband syndrome', 'raredisease zimmerman-laband syndrome', 'is_synon')}","{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,produces,"{('raredisease laband syndrome', 'sign malformation or absence of the nails congenital', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('anaphor ""this disorder""', 'sign long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign long, thin fingers', 'produces')}","{('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces')}"
53,{'increases_risk_of'},"{'anaphora', 'increases_risk_of', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease dup15q', 'anaphor ""the presence of the raredisease dup15q increases the risk of developing the disease asd""', 'anaphora')}",
,,,is_a,"{('raredisease dup15q', 'disease chromosome (cytogenetic) anomalies', 'is_a')}",
,,,produces,"{('raredisease dup15q', 'sign developmental delay', 'produces'), ('raredisease dup15q', 'sign intellectual disability', 'produces'), ('raredisease dup15q', 'sign asd', 'produces'), ('raredisease dup15q', 'sign multiple congenital anomalies', 'produces')}",
,,,increases_risk_of,"{('raredisease dup15q', 'disease asd', 'increases_risk_of')}","{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'is_a', 'is_acron', 'produces'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
,,,produces,"{('raredisease baller-gerold syndrome', 'sign distinctive misshaped appearance of the skull', 'produces'), ('raredisease baller-gerold syndrome', 'sign misshaped appearance of bones of the hands', 'produces'), ('raredisease baller-gerold syndrome', 'sign distinctive misshaped appearance of facial (craniofacial) area', 'produces'), ('raredisease baller-gerold syndrome', 'sign misshaped appearance of bones of the forearms', 'produces')}","{('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces')}"
55,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a'), ('disease myopathy', 'disease inherited muscle disease', 'is_a')}"
,,,produces,"{('anaphor ""this disorder""', 'symptom weakness', 'produces'), ('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('anaphor ""this disorder""', 'sign hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign fall', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces'), ('anaphor ""this disorder""', 'sign mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign slow, progressive loss of muscle tone', 'produces')}","{('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces')}"
56,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
57,{'is_a'},{'is_a'},,,
,,,is_a,"{('raredisease nasomaxillary dysplasia', 'disease congenital condition', 'is_a')}","{('raredisease binder type nasomaxillary dysplasia', 'disease congenital condition', 'is_a')}"
58,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,set(),set()
59,"{'is_a', 'produces'}","{'anaphora', 'is_a', 'is_acron', 'produces'}",,,
,,,anaphora,"{('raredisease leukodystrophies', 'anaphor ""the leukodystrophies""', 'anaphora')}",
,,,is_acron,"{('raredisease leukodystrophy', 'raredisease leukodystrophies', 'is_acron')}",
,,,is_a,set(),set()
,,,produces,"{('anaphor ""the leukodystrophies""', 'sign spasticity', 'produces'), ('anaphor ""the leukodystrophies""', 'sign seizures', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces'), ('anaphor ""the leukodystrophies""', 'sign peripheral neuropathy', 'produces'), ('anaphor ""the leukodystrophies""', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces'), ('anaphor ""the leukodystrophies""', 'sign motor difficulties', 'produces')}","{('raredisease leukodystrophies', 'sign spasticity', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophies', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophies', 'sign seizures', 'produces'), ('raredisease leukodystrophies', 'sign motor difficulties', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
60,"{'anaphora', 'increases_risk_of', 'is_a', 'is_synon', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,is_a,set(),set()
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
,,,is_acron,set(),"{('raredisease cjd', 'raredisease creutzfeldt-jakob disease', 'is_acron')}"
,,,produces,"{('anaphor ""the disease""', 'symptom agitation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom sudden development of rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'symptom restlessness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign neuromuscular abnormalities', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign muscle weakness', 'produces')}","{('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('anaphor ""the disease""', 'sign agitation', 'produces'), ('anaphor ""the disease""', 'sign athetosis', 'produces'), ('anaphor ""the disease""', 'sign restlessness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('anaphor ""the disease""', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces')}"
61,"{'anaphora', 'increases_risk_of', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('sign memory loss', 'sign neurological deterioration', 'increases_risk_of'), ('disease measles', 'anaphor ""the disease""', 'increases_risk_of')}"
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,is_acron,set(),"{('raredisease sspe', 'raredisease subacute sclerosing panencephalitis', 'is_acron')}"
,,,produces,"{('anaphor ""this disorder""', 'sign neurological deterioration', 'produces'), ('anaphor ""this disorder""', 'sign behavioral changes', 'produces'), ('anaphor ""this disorder""', 'sign seizures', 'produces'), ('anaphor ""this disorder""', 'sign irritability', 'produces'), ('anaphor ""this disorder""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""this disorder""', 'sign memory loss', 'produces')}","{('raredisease sspe', 'sign neurological deterioration', 'produces'), ('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign involuntary muscle movements', 'produces')}"
62,"{'anaphora', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{(""raredisease waldenstrom's macroglobulinemia"", 'anaphor ""the disorder""', 'anaphora')}","{('raredisease wmg', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_a,set(),"{(""raredisease waldenstrom's macroglobulinemia"", 'raredisease lymphoma', 'is_a')}"
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
,,,produces,"{('anaphor ""the disorder""', 'symptom loss of energy', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign thickened (viscous) blood', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'disease lymphoma', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the retina', 'produces'), ('sign enlarged spleen', ""raredisease waldenstrom's macroglobulinemia"", 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces'), ('anaphor ""the disorder""', 'sign anemia', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'symptom tingling in the fingers', 'produces'), ('sign enlarged liver', ""raredisease waldenstrom's macroglobulinemia"", 'produces'), ('anaphor ""the disorder""', 'symptom fatigue', 'produces'), ('sign enlarged lymph nodes', ""raredisease waldenstrom's macroglobulinemia"", 'produces')}","{('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged spleen', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged liver', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces')}"
63,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'anaphor ""it""', 'anaphora')}"
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}",set()
64,{'produces'},{'produces'},,,
,,,produces,"{('raredisease epileptic spasms', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign epileptic/infantile spasms', 'produces'), ('anaphor ""the spasms""', 'sign mild twitching of the shoulder', 'produces'), ('anaphor ""the spasms""', 'sign violent jackknife or ""salaam"" movements', 'produces'), ('anaphor ""the spasms""', 'sign mild twitching of the eye', 'produces')}","{('raredisease west syndrome', 'sign spasms', 'produces'), ('raredisease west syndrome', 'sign infantile spasms', 'produces'), ('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces'), ('raredisease west syndrome', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces')}"
65,"{'anaphora', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
,,,produces,"{('raredisease alagille syndrome', 'sign distinctive facial features', 'produces'), ('raredisease alagille syndrome', 'sign growth', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign mutations in one copy of the jag1 gene', 'produces'), ('raredisease alagille syndrome', 'sign severe itching', 'produces'), ('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign severe itching', 'produces'), ('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces'), ('raredisease alagille syndrome', 'sign mutations of the notch2 gene', 'produces'), ('anaphor ""the disorder""', 'sign growth', 'produces'), ('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye posterior embryotoxon', 'produces'), ('raredisease alagille syndrome', 'sign vertebral differences', 'produces')}","{('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces')}"
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign elephantiasis', 'produces'), ('skinraredisease elephantiasis', 'sign gross enlargement of an area of the body', 'produces'), ('skinraredisease elephantiasis', 'sign lymph in the affected areas', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of external genitals', 'produces'), ('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('skinraredisease elephantiasis', 'sign lymphatic damage', 'produces')}","{('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces')}"
67,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane', 'produces')}","{('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces')}"
68,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora')}"
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this condition""', 'sign seizures', 'produces'), ('anaphor ""this condition""', 'sign muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign developmental regression', 'produces'), ('anaphor ""this disorder""', 'sign seizures', 'produces'), ('raredisease carnosinemia', 'symptom drowsiness', 'produces'), ('anaphor ""this condition""', 'sign myoclonic seizures', 'produces'), ('anaphor ""this disorder""', 'sign intellectual deficit', 'produces'), ('anaphor ""this condition""', 'sign developmental regression', 'produces'), ('anaphor ""this condition""', 'sign intellectual disability', 'produces'), ('anaphor ""this disorder""', 'sign congenital myopathy', 'produces'), ('anaphor ""this disorder""', 'symptom extreme drowsiness', 'produces'), ('anaphor ""this disorder""', 'sign intellectual disability', 'produces'), ('anaphor ""this disorder""', 'sign muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign myoclonic seizures', 'produces')}","{('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('sign developmental delays', 'sign developmental regression', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('raredisease carnosinemia', 'sign drowsiness', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces')}"
69,"{'anaphora', 'increases_risk_of', 'is_acron', 'produces'}","{'anaphora', 'increases_risk_of', 'produces'}",,,
,,,anaphora,set(),"{('raredisease mikulicz syndrome', 'anaphor ""it""', 'anaphora')}"
,,,increases_risk_of,"{('disease leukemia', 'anaphor ""the disorder""', 'increases_risk_of'), ('raredisease sjogren syndrome', 'anaphor ""the disorder""', 'increases_risk_of'), ('raredisease lymphosarcoma', 'anaphor ""the disorder""', 'increases_risk_of'), ('disease tuberculosis', 'anaphor ""the disorder""', 'increases_risk_of'), (""disease hodgkin's disease"", 'anaphor ""the disorder""', 'increases_risk_of'), ('disease syphilis', 'anaphor ""the disorder""', 'increases_risk_of'), ('disease lupus', 'anaphor ""the disorder""', 'increases_risk_of')}","{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,produces,"{('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged tear glands', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign swollen salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'symptom xerostomia', 'produces'), ('raredisease mikulicz syndrome', 'sign absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign glands near the jaw swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged glands in the parotid', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the salivary', 'produces')}","{('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged parotid glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign xerostomia', 'produces')}"
70,set(),set(),,,
71,set(),set(),,,
72,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease chromosome 14 ring', 'anaphor ""the chromosomal disorder""', 'anaphora')}",set()
,,,is_a,"{('raredisease chromosome 14 ring', 'disease chromosomal disorder', 'is_a')}","{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
,,,produces,"{('anaphor ""the disorder""', 'sign psychomotor delays', 'produces'), ('anaphor ""the disorder""', 'sign seizures', 'produces'), ('anaphor ""the disorder""', 'sign growth delays', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces'), ('anaphor ""the disorder""', 'sign mental retardation', 'produces')}","{('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces'), ('raredisease chromosome 14 ring', 'sign growth delays', 'produces'), ('raredisease chromosome 14 ring', 'sign psychomotor delays', 'produces'), ('raredisease chromosome 14 ring', 'sign seizures', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces'), ('raredisease chromosome 14 ring', 'sign mental retardation', 'produces')}"
73,"{'anaphora', 'is_a', 'is_acron'}","{'anaphora', 'is_a'}",,,
,,,anaphora,set(),"{('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora'), ('raredisease ewing sarcoma', 'anaphor ""these tumors""', 'anaphora'), ('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora')}"
,,,is_a,"{('anaphor ""it""', 'disease tumor', 'is_a'), ('raredisease ewing sarcoma', 'disease tumors', 'is_a')}","{('raredisease ewing sarcoma', 'disease aggressive cancer', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma', 'is_a'), ('anaphor ""these tumors""', 'raredisease ewing family of tumors', 'is_a'), ('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'anaphor ""it""', 'is_a'), (""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'anaphor ""this family""', 'is_a')}"
,,,is_acron,set(),"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
74,"{'anaphora', 'is_a'}","{'anaphora', 'is_a', 'produces'}",,,
,,,produces,"{('raredisease hypoplastic left heart syndrome', 'sign congenital heart defects', 'produces')}",
,,,anaphora,set(),set()
,,,is_a,"{('raredisease hypoplastic left heart syndrome', 'disease heart defects', 'is_a')}","{('raredisease hypoplastic left heart syndrome', 'disease congenital heart defects', 'is_a')}"
75,{'anaphora'},{'anaphora'},,,
