doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,set(),"{('raredisease fvs', 'sign endocrine disorders', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces')}"
48,"{'', 'is_acron', 'produces', 'anaphora'}","{'is_a', 'is_acron', 'produces', 'anaphora'}",,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,,set(),"{('raredisease ssadh deficiency', 'sign succinic semialdehyde', '')}"
,,,is_acron,set(),set()
,,,produces,"{('raredisease ssadh deficiency', 'sign ghb', 'produces'), ('raredisease ssadh deficiency', 'sign deficient activity of the ssadh enzyme', 'produces'), ('raredisease ssadh deficiency', 'sign accumulation of the compound succinic semialdehyde', 'produces'), ('raredisease ssadh deficiency', 'sign reduced or converted to 4-hydroxybutyric acid', 'produces')}","{('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('anaphor ""the disorder""', 'sign deficient activity of the ssadh enzyme', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces')}"
,,,anaphora,set(),set()
49,{'produces'},{'produces'},,,
,,,produces,"{('raredisease ap-4-associated hsp', 'sign developmental delay / intellectual disability', 'produces')}","{('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces'), ('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces')}"
50,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),set()
51,"{'anaphora', 'is_acron', 'produces'}","{'anaphora', 'is_acron', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_acron,"{('raredisease cf.', 'raredisease cystic fibrosis', 'is_acron')}","{('raredisease cf', 'raredisease cystic fibrosis', 'is_acron')}"
,,,produces,set(),set()
52,"{'is_a', 'is_synon', 'produces', 'anaphora'}","{'anaphora', 'produces', 'is_a'}",,,
,,,is_a,set(),set()
,,,is_synon,set(),"{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,produces,"{('anaphor ""this disorder""', 'sign deformed (dysplastic) or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('anaphor ""this disorder""', 'sign long, thin fingers', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands and feet', 'produces'), ('raredisease laband syndrome', 'sign malformation or absence of the nails congenital', 'produces'), ('anaphor ""this disorder""', 'sign long, thin toes', 'produces')}","{('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the feet', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands', 'produces')}"
,,,anaphora,"{('raredisease laband syndrome', 'anaphor ""the disorder""', 'anaphora')}","{('sign overgrown gums', 'sign dysplastic nails at birth', 'anaphora')}"
53,{'increases_risk_of'},set(),,,
,,,increases_risk_of,set(),"{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'is_a', 'is_acron', 'produces'}",set(),,,
,,,is_a,set(),"{('raredisease baller-gerold syndrome', 'disease genetic disorder', 'is_a')}"
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces')}"
55,"{'is_a', 'produces', 'anaphora'}","{'anaphora', 'produces', 'is_a'}",,,
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('disease myopathy', 'disease inherited muscle disease', 'is_a'), ('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a')}"
,,,produces,"{('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign hypotonia', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign slowly progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign physical activities may be slightly impaired', 'produces'), ('raredisease batten turner type congenital myopathy', 'symptom general weakness', 'produces'), ('anaphor ""this disorder""', 'sign prone to falling', 'produces')}","{('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces')}"
,,,anaphora,set(),set()
56,{'anaphora'},"{'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease severe protein s deficiency', 'raredisease protein s deficiency', 'is_a')}",
,,,anaphora,"{('raredisease pros1 protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}"
57,{'is_a'},{'is_a'},,,
,,,is_a,set(),set()
58,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,produces,set(),set()
,,,anaphora,set(),"{('skinraredisease lamellar ichthyosis', 'anaphor ""it""', 'anaphora')}"
59,"{'is_a', 'produces'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,produces,"{('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia from peripheral neuropathy', 'produces')}","{('raredisease leukodystrophies', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia', 'produces')}"
60,"{'is_acron', 'is_a', 'is_synon', 'anaphora', 'increases_risk_of', 'produces'}","{'', 'is_acron', 'is_a', 'anaphora', 'produces'}",,,
,,,,"{('raredisease creutzfeldt-jakob disease', 'sign loss of intellectual functions', '')}",
,,,is_acron,set(),set()
,,,is_a,set(),set()
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,produces,"{('anaphor ""the disease""', 'sign disorientation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces'), ('anaphor ""the disease""', 'sign confusion', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign sudden development of rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of physical functions', 'produces')}","{('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces')}"
61,"{'is_acron', 'is_a', 'anaphora', 'increases_risk_of', 'produces'}","{'anaphora', 'is_acron', 'produces', 'is_a'}",,,
,,,is_acron,set(),set()
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('sign memory loss', 'sign neurological deterioration', 'increases_risk_of'), ('disease measles', 'anaphor ""the disease""', 'increases_risk_of')}"
,,,produces,"{('anaphor ""the disease""', 'sign behavioral changes', 'produces'), ('anaphor ""the disease""', 'sign memory loss', 'produces'), ('anaphor ""the disease""', 'sign seizures', 'produces'), ('anaphor ""the disease""', 'sign irritability', 'produces'), ('anaphor ""the disease""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""the disease""', 'sign neurological deterioration', 'produces')}","{('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign involuntary muscle movements', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces')}"
62,"{'is_a', 'is_acron', 'produces', 'anaphora'}","{'is_a', 'produces'}",,,
,,,is_a,"{(""raredisease waldenstrom's macroglobulinemia"", 'disease lymphoma', 'is_a')}","{(""raredisease waldenstrom's macroglobulinemia"", 'raredisease lymphoma', 'is_a')}"
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
,,,produces,"{(""raredisease waldenstrom's macroglobulinemia"", 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign hyperviscosity', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign thickened (viscous) blood', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding retina', 'produces')}","{(""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces')}"
,,,anaphora,set(),"{('raredisease wmg', 'anaphor ""this disorder""', 'anaphora')}"
63,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}",set()
,,,anaphora,set(),set()
64,{'produces'},{'produces'},,,
,,,produces,"{('raredisease west syndrome', 'sign mild twitching of the eye', 'produces'), ('raredisease west syndrome', 'sign violent jackknife or ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign epileptic/infantile spasms', 'produces')}","{('raredisease west syndrome', 'sign violent jackknife', 'produces'), ('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces')}"
65,"{'anaphora', 'is_acron', 'produces', 'is_a'}","{'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease alagille syndrome', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
,,,produces,"{('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign vertebral differences', 'produces'), ('raredisease alagille syndrome', 'sign poor growth', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign distinctive facial features', 'produces')}","{('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces')}"
,,,is_a,set(),set()
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('skinraredisease elephantiasis', 'sign lymphatic damage', 'produces'), ('skinraredisease elephantiasis', 'sign elephantiasis', 'produces'), ('skinraredisease elephantiasis', 'sign accumulation of lymph', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of external genitals', 'produces'), ('skinraredisease elephantiasis', 'sign gross enlargement of an area of the body', 'produces')}","{('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces')}"
67,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign one of the three portions of the small intestine twists around one of the arteries of the colon', 'produces'), ('raredisease jejunal atresia', 'sign vomiting', 'produces'), ('raredisease jejunal atresia', 'sign constipation', 'produces'), ('raredisease jejunal atresia', 'sign swollen abdomen', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane', 'produces')}","{('anaphor ""this disorder""', 'sign swollen abdomen', 'produces'), ('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces'), ('anaphor ""this disorder""', 'sign vomiting', 'produces'), ('anaphor ""this disorder""', 'sign constipation', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces')}"
,,,anaphora,set(),"{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora')}"
68,"{'is_a', 'produces', 'anaphora'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign delayed intellectual development', 'produces'), ('raredisease carnosinemia', 'sign high levels of carnosine', 'produces'), ('anaphor ""this disorder""', 'sign motor delays', 'produces'), ('anaphor ""this disorder""', 'sign slow growth', 'produces'), ('anaphor ""this disorder""', 'sign seizures', 'produces'), ('anaphor ""this disorder""', 'sign low muscle tone', 'produces'), ('raredisease carnosinemia', 'sign low activity of the enzyme carnosinase in the blood', 'produces'), ('raredisease carnosinemia', 'sign high levels of anserine', 'produces'), ('anaphor ""this disorder""', 'sign myoclonic seizures', 'produces')}","{('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('sign developmental delays', 'sign developmental regression', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces')}"
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora')}"
69,"{'is_acron', 'produces', 'anaphora', 'increases_risk_of'}","{'produces', 'anaphora'}",,,
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,produces,"{('raredisease mikulicz syndrome', 'sign enlarged tear glands', 'produces'), ('raredisease mikulicz syndrome', 'sign swollen submaxillary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign hard, painless swellings of the salivary glands of the mouth and those near the ears', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the head and neck', 'produces')}","{('raredisease mikulicz syndrome', 'sign enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces')}"
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
70,set(),set(),,,
71,set(),set(),,,
72,"{'is_a', 'produces', 'anaphora'}","{'anaphora', 'produces', 'is_a'}",,,
,,,is_a,"{('raredisease chromosome 14 ring', 'disease chromosomal disorder', 'is_a')}","{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
,,,produces,"{('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces')}","{('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces')}"
,,,anaphora,set(),set()
73,"{'is_a', 'is_acron', 'anaphora'}","{'is_a', 'is_synon', 'anaphora'}",,,
,,,is_synon,"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_synon')}",
,,,is_a,set(),"{('raredisease extraosseous ewing sarcoma', 'anaphor ""it""', 'is_a'), (""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'anaphor ""this family""', 'is_a'), ('anaphor ""these tumors""', 'raredisease ewing family of tumors', 'is_a'), ('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'disease aggressive cancer', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma', 'is_a')}"
,,,is_acron,set(),"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
,,,anaphora,"{('raredisease ewing sarcoma', 'raredisease eft', 'anaphora'), ('raredisease ewing sarcoma', 'raredisease extraosseous ewing sarcoma', 'anaphora')}","{('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora')}"
74,"{'is_a', 'anaphora'}","{'anaphora', 'produces'}",,,
,,,produces,"{('raredisease hypoplastic left heart syndrome', 'sign blood returns to the heart', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign atria separated', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign valves connect the atria (left and right) to their respective ventricles', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign ventricles separated', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign blood travels from the right ventricle through the pulmonary artery to the lungs', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign congenital heart defects', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign heart defects congenital', 'produces')}",
,,,is_a,set(),"{('raredisease hypoplastic left heart syndrome', 'disease congenital heart defects', 'is_a')}"
,,,anaphora,set(),set()
75,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease fetal hydantoin syndrome', 'anaphor ""it""', 'anaphora')}",set()
76,"{'anaphora', 'produces'}","{'produces', 'increases_risk_of'}",,,
,,,increases_risk_of,"{('raredisease rheumatoid arthritis', 'raredisease infectious arthritis', 'increases_risk_of'), ('raredisease infectious arthritis', 'disease chronic infectious arthritis', 'increases_risk_of'), ('raredisease infectious arthritis', 'disease acute arthritic attack', 'increases_risk_of')}",
,,,anaphora,set(),"{('raredisease infectious arthritis', 'anaphor ""the infection""', 'anaphora'), ('symptom headaches', 'anaphor ""the disorder""', 'anaphora')}"
,,,produces,"{('raredisease infectious arthritis', 'sign fever', 'produces'), ('raredisease rheumatoid arthritis', 'sign chronically inflamed joints', 'produces'), ('raredisease infectious arthritis', 'sign chills', 'produces'), ('raredisease infectious arthritis', 'symptom painful swelling of one or more joints', 'produces'), ('raredisease infectious arthritis', 'symptom headaches', 'produces'), ('raredisease infectious arthritis', 'symptom general weakness', 'produces')}","{('disease hepatitis b', 'sign hepatitis', 'produces'), ('anaphor ""the infection""', 'sign inflammation and painful swelling of one or more joints of the body', 'produces'), ('anaphor ""the infection""', 'sign chills', 'produces'), ('anaphor ""the infection""', 'sign fever', 'produces'), ('anaphor ""the infection""', 'symptom headaches', 'produces'), ('anaphor ""the infection""', 'symptom general weakness', 'produces'), ('sign arthritis', 'raredisease rheumatoid arthritis', 'produces'), ('symptom headaches', 'sign arthritis', 'produces'), ('raredisease infectious arthritis', 'sign arthritis', 'produces')}"
77,"{'is_a', 'is_acron', 'produces', 'anaphora'}","{'is_a', 'is_acron', 'produces'}",,,
,,,is_a,set(),set()
,,,is_acron,set(),set()
,,,produces,"{('raredisease townes-brocks syndrome', 'sign abnormal ears associated with hearing impairment', 'produces'), ('raredisease tbs', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign congenital sensorineural hearing loss', 'produces'), ('raredisease tbs', 'sign congenital conductive hearing loss', 'produces'), ('raredisease townes-brocks syndrome', 'sign absence of the anal opening', 'produces'), ('raredisease tbs', 'sign kidney dysfunction', 'produces')}","{('raredisease townes-brocks syndrome', 'sign horseshoe kidney', 'produces'), ('raredisease tbs', 'sign imperforate anus', 'produces'), ('raredisease townes-brocks syndrome', 'sign polycystic kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney anomalies', 'produces'), ('raredisease tbs', 'sign conductive hearing loss', 'produces'), ('raredisease townes-brocks syndrome', 'sign displaced or rotated kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign hearing impairment', 'produces'), ('raredisease townes-brocks syndrome', 'sign mental retardation', 'produces'), ('raredisease tbs', 'sign preaxial polydactyly', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign congenital sensorineural', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney dysfunction', 'produces'), ('raredisease townes-brocks syndrome', 'sign underdeveloped kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormal ears', 'produces'), ('raredisease tbs', 'sign triphalangeal thumbs', 'produces')}"
,,,anaphora,set(),"{('raredisease townes-brock syndrome', 'anaphor ""this condition""', 'anaphora')}"
78,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease turner syndrome', 'anaphor ""it""', 'anaphora')}",set()
79,"{'is_acron', 'is_a', 'anaphora', 'increases_risk_of', 'produces'}","{'is_a', 'produces', 'anaphora'}",,,
,,,is_acron,set(),"{('raredisease cdls)', 'raredisease cornelia de lange syndrome', 'is_acron')}"
,,,is_a,set(),set()
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('raredisease cdls', 'disease respiratory infections', 'increases_risk_of')}"
