doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,set(),"{('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces'), ('raredisease fvs', 'sign endocrine disorders', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces')}"
48,"{'produces', 'anaphora', 'is_acron'}","{'produces', 'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,produces,"{('anaphor ""the disorder""', 'sign accumulation of the compound succinic semialdehyde', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the plasma', 'produces'), ('anaphor ""the disorder""', 'sign reduced or converted to 4-hydroxybutyric acid', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the urine', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the csf', 'produces')}","{('raredisease ssadh deficiency', 'sign succinic semialdehyde is reduced or converted to 4-hydroxybutyric acid also known as ghb', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('raredisease ssadh deficiency', 'sign 4-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces')}"
,,,anaphora,set(),set()
,,,is_acron,set(),"{('raredisease ssadh deficiency', 'raredisease succinic semialdehyde dehydrogenase deficiency', 'is_acron')}"
49,{'produces'},"{'produces', 'is_a'}",,,
,,,is_a,"{('raredisease ap-4-associated hsp', 'disease cerebral palsy', 'is_a')}",
,,,produces,"{('raredisease ap-4-associated hsp', 'sign developmental delay / intellectual disability', 'produces')}","{('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces'), ('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces')}"
50,"{'is_a', 'anaphora'}",{'is_a'},,,
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease chromosome 10, distal trisomy 10q', 'anaphor ""the disorder""', 'anaphora')}"
51,"{'produces', 'anaphora', 'is_acron'}","{'produces', 'is_acron'}",,,
,,,produces,set(),set()
,,,anaphora,set(),"{('raredisease cystic fibrosis', 'anaphor ""the disease""', 'anaphora')}"
,,,is_acron,"{('raredisease cf.', 'raredisease cystic fibrosis', 'is_acron')}","{('raredisease cf', 'raredisease cystic fibrosis', 'is_acron')}"
52,"{'is_synon', 'produces', 'is_a', 'anaphora'}","{'is_synon', 'produces', 'anaphora'}",,,
,,,is_synon,"{('raredisease laband syndrome', 'raredisease zimmerman-laband syndrome', 'is_synon')}","{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,produces,"{('anaphor ""this disorder""', 'sign deformed (dysplastic) or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands and feet', 'produces')}","{('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the feet', 'produces'), ('anaphor ""this disorder""', 'sign overgrown gums', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces')}"
,,,is_a,set(),"{('raredisease laband syndrome', 'disease genetic disorder', 'is_a')}"
,,,anaphora,"{('raredisease laband syndrome', 'anaphor ""the disorder""', 'anaphora')}",set()
53,{'increases_risk_of'},"{'produces', 'is_a', 'is_acron'}",,,
,,,produces,"{('raredisease dup15q', 'disease asd', 'produces'), ('raredisease dup15q', 'sign developmental delay', 'produces'), ('raredisease dup15q', 'sign intellectual disability', 'produces')}",
,,,is_a,"{('raredisease dup15q', 'disease chromosome (cytogenetic) anomalies', 'is_a')}",
,,,is_acron,"{('disease asd', 'disease autism spectrum disorder', 'is_acron')}",
,,,increases_risk_of,set(),"{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'produces', 'is_a', 'is_acron'}",{'is_a'},,,
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces')}"
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
55,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces'), ('anaphor ""this disorder""', 'symptom weakness', 'produces'), ('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('anaphor ""this disorder""', 'sign hypotonia', 'produces')}","{('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces')}"
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a'), ('disease myopathy', 'disease inherited muscle disease', 'is_a')}"
,,,anaphora,set(),set()
56,{'anaphora'},"{'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease severe protein s deficiency', 'raredisease protein s deficiency', 'is_a')}",
,,,anaphora,set(),set()
57,{'is_a'},{'is_a'},,,
,,,is_a,set(),set()
58,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'is_acron'}",,,
,,,is_acron,"{('skinraredisease lamellar ichthyosis', 'skinraredisease lamellar ichthyosis', 'is_acron')}",
,,,produces,"{('skinraredisease lamellar ichthyosis', 'sign retention of scale', 'produces')}",set()
,,,is_a,set(),set()
,,,anaphora,set(),"{('skinraredisease lamellar ichthyosis', 'anaphor ""it""', 'anaphora')}"
59,"{'produces', 'is_a'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease leukodystrophies', 'symptom peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces'), ('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces')}","{('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
,,,is_a,"{('raredisease leukodystrophies', 'raredisease leukodystrophy', 'is_a')}",set()
60,"{'is_synon', 'anaphora', 'is_acron', 'increases_risk_of', 'produces', 'is_a'}","{'produces', 'is_a'}",,,
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disease""', 'anaphora'), ('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease cjd', 'raredisease creutzfeldt-jakob disease', 'is_acron')}"
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,produces,"{('raredisease creutzfeldt-jakob disease', 'symptom agitation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of physical functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign neuromuscular abnormalities', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign impairment of memory control', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign wasting', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom disorientation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign muscle weakness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign personality disintegration', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of intellectual functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom restlessness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces')}","{('anaphor ""the disease""', 'sign athetosis', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'sign impairment of memory control', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('anaphor ""the disease""', 'sign personality disintegration', 'produces'), ('anaphor ""the disease""', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'sign dementia', 'produces'), ('anaphor ""the disease""', 'sign agitation', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'sign restlessness', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces')}"
,,,is_a,set(),set()
61,"{'anaphora', 'is_acron', 'increases_risk_of', 'produces', 'is_a'}","{'produces', 'is_a', 'anaphora'}",,,
,,,anaphora,set(),"{('raredisease subacute sclerosing panencephalitis', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease sspe', 'raredisease subacute sclerosing panencephalitis', 'is_acron')}"
,,,increases_risk_of,set(),"{('sign memory loss', 'sign neurological deterioration', 'increases_risk_of'), ('disease measles', 'anaphor ""the disease""', 'increases_risk_of')}"
,,,produces,"{('raredisease subacute sclerosing panencephalitis', 'sign neurological deterioration', 'produces'), ('raredisease subacute sclerosing panencephalitis', 'sign involuntary muscle movements', 'produces'), ('raredisease subacute sclerosing panencephalitis', 'symptom memory loss', 'produces'), ('raredisease subacute sclerosing panencephalitis', 'sign seizures', 'produces'), ('raredisease subacute sclerosing panencephalitis', 'sign behavioral changes', 'produces'), ('raredisease subacute sclerosing panencephalitis', 'symptom irritability', 'produces')}","{('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces'), ('raredisease sspe', 'sign involuntary muscle movements', 'produces')}"
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
62,"{'produces', 'is_a', 'anaphora', 'is_acron'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{(""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign lymph nodes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring or vision impairment', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces')}","{(""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces')}"
,,,is_a,set(),"{(""raredisease waldenstrom's macroglobulinemia"", 'raredisease lymphoma', 'is_a')}"
,,,anaphora,"{(""raredisease waldenstrom's macroglobulinemia"", 'anaphor ""the disorder""', 'anaphora')}",set()
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
63,"{'produces', 'anaphora'}",{'anaphora'},,,
,,,produces,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'sign elevated levels of ferritin in the blood plasma', 'produces')}"
,,,anaphora,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'anaphor ""it""', 'anaphora')}"
64,{'produces'},{'produces'},,,
,,,produces,"{('anaphor ""these spasms""', 'raredisease epileptic spasms', 'produces'), ('anaphor ""these spasms""', 'raredisease infantile spasms', 'produces'), ('raredisease west syndrome', 'sign epileptic/infantile spasms', 'produces')}","{('raredisease west syndrome', 'sign spasms', 'produces'), ('raredisease west syndrome', 'sign infantile spasms', 'produces'), ('raredisease west syndrome', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces')}"
65,"{'produces', 'is_a', 'anaphora', 'is_acron'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign distinctive facial features', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye', 'produces'), ('raredisease alagille syndrome', 'sign vertebral (back bone) differences', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces'), ('raredisease alagille syndrome', 'sign growth', 'produces')}","{('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces'), ('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease alagille syndrome', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces'), ('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of an area of the body', 'produces')}","{('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces')}"
67,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane', 'produces')}","{('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces'), ('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora')}"
68,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign slow growth', 'produces'), ('anaphor ""this disorder""', 'sign muscle weakness congenital myopathy', 'produces'), ('anaphor ""this disorder""', 'sign low muscle tone', 'produces'), ('raredisease carnosinemia', 'symptom drowsiness', 'produces'), ('anaphor ""this disorder""', 'sign delayed intellectual development', 'produces'), ('anaphor ""this disorder""', 'sign developmental regression', 'produces'), ('anaphor ""this disorder""', 'sign motor delays', 'produces'), ('anaphor ""this disorder""', 'sign seizures', 'produces'), ('anaphor ""this disorder""', 'sign myoclonic seizures', 'produces'), ('anaphor ""this disorder""', 'sign intellectual disabilities', 'produces'), ('anaphor ""this disorder""', 'sign intellectual deficit', 'produces')}","{('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('sign developmental delays', 'sign developmental regression', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign drowsiness', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora')}"
69,"{'produces', 'anaphora', 'is_acron', 'increases_risk_of'}","{'produces', 'anaphora', 'increases_risk_of'}",,,
,,,produces,"{('raredisease mikulicz syndrome', 'sign swollen salivary glands of the mouth', 'produces'), ('raredisease mikulicz syndrome', 'sign absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged tear glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the salivary', 'produces'), ('raredisease mikulicz syndrome', 'symptom xerostomia', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged glands in the parotid', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign swollen salivary glands near the ears', 'produces')}","{('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged parotid glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign xerostomia', 'produces')}"
,,,anaphora,set(),"{('raredisease mikulicz syndrome', 'anaphor ""it""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,increases_risk_of,"{('raredisease lymphosarcoma', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease syphilis', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('raredisease sjogren syndrome', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease tuberculosis', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease leukemia', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('raredisease lupus', 'raredisease mikulicz syndrome', 'increases_risk_of'), (""raredisease hodgkin's disease"", 'raredisease mikulicz syndrome', 'increases_risk_of')}","{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
70,set(),set(),,,
71,set(),set(),,,
72,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces')}","{('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces'), ('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces')}"
,,,is_a,"{('raredisease chromosome 14 ring', 'disease abnormalities of the 14th chromosome', 'is_a')}","{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
,,,anaphora,set(),set()
73,"{'is_a', 'anaphora', 'is_acron'}","{'is_synon', 'is_a', 'anaphora'}",,,
,,,is_synon,"{(""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_synon'), ('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma of bone', 'is_synon'), ('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_synon')}",
,,,is_a,set(),"{('raredisease extraosseous ewing sarcoma', 'anaphor ""it""', 'is_a'), ('raredisease ewing sarcoma', 'disease aggressive cancer', 'is_a'), ('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'anaphor ""this family""', 'is_a'), (""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_a'), ('anaphor ""these tumors""', 'raredisease ewing family of tumors', 'is_a')}"
,,,anaphora,set(),"{('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora'), ('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing sarcoma', 'anaphor ""these tumors""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
74,"{'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('raredisease hypoplastic left heart syndrome', 'sign blood return to the heart through pulmonary veins', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign two upper chambers', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign blood travel from the right ventricle through the pulmonary artery to the lungs', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign valves connect the atria (left and right) to their respective ventricles', 'produces'), ('anaphor ""the disorder""', 'raredisease hypoplastic left heart syndrome', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign valves allow for blood to be pumped through the chambers', 'produces'), ('raredisease hypoplastic left heart syndrome', 'sign two lower chambers', 'produces')}",
,,,is_a,"{('raredisease hypoplastic left heart syndrome', 'disease heart defects', 'is_a')}","{('raredisease hypoplastic left heart syndrome', 'disease congenital heart defects', 'is_a')}"
,,,anaphora,set(),"{('raredisease hypoplastic left heart syndrome', 'anaphor ""this disorder""', 'anaphora')}"
75,{'anaphora'},"{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease fetal hydantoin syndrome', 'sign characteristic symptoms in an affected infant', 'produces')}",
,,,anaphora,set(),set()
76,"{'produces', 'anaphora'}","{'produces', 'is_a', 'anaphora', 'increases_risk_of'}",,,
,,,is_a,"{('raredisease infectious arthritis', 'disease arthritis', 'is_a')}",
,,,increases_risk_of,"{('disease rheumatoid arthritis', 'raredisease infectious arthritis', 'increases_risk_of')}",
,,,produces,"{('raredisease infectious arthritis', 'sign painful swelling of one or more joints', 'produces'), ('raredisease infectious arthritis', 'symptom general weakness', 'produces'), ('raredisease infectious arthritis', 'symptom chills', 'produces'), ('raredisease infectious arthritis', 'symptom headaches', 'produces'), ('raredisease infectious arthritis', 'sign fever', 'produces')}","{('anaphor ""the infection""', 'symptom headaches', 'produces'), ('anaphor ""the infection""', 'symptom general weakness', 'produces'), ('sign arthritis', 'raredisease rheumatoid arthritis', 'produces'), ('symptom headaches', 'sign arthritis', 'produces'), ('raredisease infectious arthritis', 'sign arthritis', 'produces'), ('anaphor ""the infection""', 'sign chills', 'produces'), ('anaphor ""the infection""', 'sign inflammation and painful swelling of one or more joints of the body', 'produces'), ('anaphor ""the infection""', 'sign fever', 'produces'), ('disease hepatitis b', 'sign hepatitis', 'produces')}"
,,,anaphora,"{('raredisease infectious arthritis', 'anaphor ""the disease""', 'anaphora')}","{('raredisease infectious arthritis', 'anaphor ""the infection""', 'anaphora'), ('symptom headaches', 'anaphor ""the disorder""', 'anaphora')}"
77,"{'produces', 'is_a', 'anaphora', 'is_acron'}","{'produces', 'is_a'}",,,
