doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,,"{('""the disease""', 'neuromuscular abnormalities', 'produces'), ('""the disease""', 'loss of physical and intellectual functions', 'produces'), ('""the disease""', 'disorientation', 'produces'), ('""the disease""', 'personality disintegration', 'produces'), ('""the disease""', 'agitation', 'produces'), ('""the disease""', 'myoclonus', 'produces'), ('""the disease""', 'muscle weakness', 'produces'), ('""the disease""', 'wasting', 'produces'), ('creutzfeldt-jakob disease', 'rapidly progressive neurological symptoms', 'produces'), ('""the disease""', 'athetosis', 'produces'), ('""the disease""', 'restlessness', 'produces'), ('""the disease""', 'infections of the respiratory tract', 'produces'), ('""the disease""', 'impairment of memory control', 'produces'), ('creutzfeldt-jakob disease', 'rapidly progressive neuromuscular symptoms', 'produces')}"
,,,is_synon,,"{('spongiform encephalopathy', 'creutzfeldt-jakob disease', 'is_synon')}"
,,,increases_risk_of,,"{('""the disease""', 'pneumonia', 'increases_risk_of')}"
,,,is_a,,set()
,,,anaphora,,"{('creutzfeldt-jakob disease', '""the disease""', 'anaphora')}"
,,,is_acron,,set()
Subacute-Sclerosing-Panencephalitis,"{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,produces,,"{('sspe', 'involuntary muscle movements', 'produces'), ('sspe', 'memory loss', 'produces'), ('sspe', 'irritability', 'produces'), ('sspe', 'seizures', 'produces'), ('sspe', 'behavioral changes', 'produces'), ('sspe', 'neurological deterioration', 'produces')}"
,,,increases_risk_of,,"{('memory loss', 'neurological deterioration', 'increases_risk_of'), ('measles', '""the disease""', 'increases_risk_of')}"
,,,is_a,,"{('subacute sclerosing panencephalitis', 'neurological disorder', 'is_a')}"
,,,anaphora,,set()
,,,is_acron,,"{('sspe', 'subacute sclerosing panencephalitis', 'is_acron')}"
Waldenstrom_s-Macroglobulinemia,"{'is_a', 'anaphora', 'produces', 'is_acron'}","{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}",,,
,,,increases_risk_of,"{('b lymphocytes', ""waldenstrom's macroglobulinemia"", 'increases_risk_of')}",
,,,is_a,,"{(""waldenstrom's macroglobulinemia"", 'malignant disorder of the bone marrow and lymphatic tissues', 'is_a'), (""waldenstrom's macroglobulinemia"", 'lymphoma', 'is_a')}"
,,,anaphora,,"{('wmg', '""this disorder""', 'anaphora')}"
,,,produces,,"{(""waldenstrom's macroglobulinemia"", 'vision impairment', 'produces'), ('peripheral neuropathy', 'tingling in the fingers and toes', 'produces'), ('""the disorder""', 'blood to become thick', 'produces'), (""waldenstrom's macroglobulinemia"", 'abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""waldenstrom's macroglobulinemia"", 'loss of energy', 'produces'), ('""the disorder""', 'bleeding in the nose', 'produces'), (""waldenstrom's macroglobulinemia"", 'bleeding from the nose', 'produces'), ('wmg', 'low platelet counts', 'produces'), (""waldenstrom's macroglobulinemia"", 'enlarged liver', 'produces'), (""waldenstrom's macroglobulinemia"", 'blurring', 'produces'), (""waldenstrom's macroglobulinemia"", 'fatigue', 'produces'), (""waldenstrom's macroglobulinemia"", 'changes in blood flow through the blood vessels that serve the retina', 'produces'), ('""the disorder""', 'small blood vessels tear', 'produces'), ('wmg', 'bleeding of the retina', 'produces'), ('wmg', 'low red blood cell', 'produces'), (""waldenstrom's macroglobulinemia"", 'bleeding from the gums', 'produces'), ('""the disorder""', 'bleeding in the retina', 'produces'), (""waldenstrom's macroglobulinemia"", 'excessive quantities of igm', 'produces'), (""waldenstrom's macroglobulinemia"", 'enlarged lymph nodes', 'produces'), (""waldenstrom's macroglobulinemia"", 'enlarged spleen', 'produces'), ('""the disorder""', 'large amounts of igm', 'produces'), (""waldenstrom's macroglobulinemia"", 'viscous blood', 'produces'), ('""the disorder""', 'bleeding in the gums', 'produces')}"
,,,is_acron,,set()
Hyperferritinemia-Cataract-Syndrome,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,,"{('hyperferritinemia-cataract syndrome', '""it""', 'anaphora')}"
,,,produces,,"{('hyperferritinemia-cataract syndrome', 'elevated levels of ferritin in the blood plasma', 'produces')}"
West-Syndrome,{'produces'},"{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,"{('west syndrome', '""it""', 'is_a')}",
,,,anaphora,"{('west syndrome', '""these symptoms""', 'anaphora'), ('west syndrome', '""it""', 'anaphora'), ('west syndrome', '""these spasms""', 'anaphora')}",
,,,produces,,"{('west syndrome', 'hypsarrhythmia', 'produces'), ('west syndrome', 'epileptic spasms', 'produces'), ('west syndrome', 'intellectual disability', 'produces'), ('west syndrome', 'eye changes', 'produces'), ('west syndrome', 'mild twitching of the shoulder', 'produces'), ('west syndrome', 'violent jackknife', 'produces'), ('west syndrome', 'spasms', 'produces'), ('west syndrome', 'infantile spasms', 'produces'), ('west syndrome', '""salaam"" movements', 'produces'), ('west syndrome', 'abnormal brain wave patterns', 'produces')}"
Alagille-Syndrome,"{'is_a', 'anaphora', 'produces', 'is_acron'}","{'is_a', 'anaphora', 'produces', 'is_acron'}",,,
,,,is_a,,set()
,,,anaphora,,set()
,,,produces,,"{('""the disorder""', 'heart murmurs', 'produces'), ('""the disorder""', 'poor growth', 'produces'), ('""the disorder""', 'pale, loose stools', 'produces'), ('""the disorder""', 'vertebral differences', 'produces'), ('""the disorder""', 'congenital heart defects', 'produces'), ('""the disorder""', 'distinctive facial features', 'produces'), ('""the disorder""', 'thickening of posterior embryotoxon', 'produces'), ('""the disorder""', 'pruritis', 'produces')}"
,,,is_acron,,"{('algs', 'alagille syndrome', 'is_acron')}"
Elephantiasis,{'produces'},{'produces'},,,
,,,produces,,"{('elephantiasis', 'accumulation of a fluid called lymph in the affected areas', 'produces'), ('elephantiasis', 'gross enlargement of an area of the body, especially the limbs', 'produces')}"
Jejunal-Atresia,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,"{('jejunal atresia', '""it""', 'anaphora')}"
,,,produces,,"{('""this disorder""', 'constipation', 'produces'), ('""this disorder""', 'the jejunal twists around the marginal arter', 'produces'), ('""this disorder""', 'partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces')}"
Carnosinemia,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,"{('carnosinemia', '""this condition""', 'anaphora')}"
,,,produces,,"{('developmental delays', 'delayed intellectual development', 'produces'), ('carnosinemia', 'intellectual disability', 'produces'), ('developmental delays', 'myoclonic seizures.', 'produces'), ('developmental delays', 'intellectual deficit', 'produces'), ('developmental delays', 'very low activity of the enzyme carnosinase in the blood', 'produces'), ('carnosinemia', 'drowsiness', 'produces'), ('carnosinemia', 'myoclonic seizures', 'produces'), ('carnosinemia', 'very low activity of the enzyme carnosinase in the blood', 'produces'), ('developmental delays', 'developmental regression', 'produces'), ('developmental delays', 'seizures', 'produces'), ('developmental delays', 'congenital myopathy', 'produces'), ('developmental delays', 'intellectual disabilities', 'produces'), ('carnosinemia', 'abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('developmental delays', '""this disorder""', 'produces')}"
Mikulicz-Syndrome,"{'anaphora', 'produces', 'increases_risk_of', 'is_acron'}","{'produces', 'increases_risk_of', 'is_synon', 'is_a', 'anaphora'}",,,
,,,is_a,"{('mikulicz syndrome', 'chronic condition', 'is_a')}",
,,,is_synon,"{('sjogren syndrome', 'lupus', 'is_synon')}",
,,,anaphora,,set()
,,,produces,,"{('mikulicz syndrome', 'enlarged parotid glands', 'produces'), ('mikulicz syndrome', 'enlarged lacrimal glands', 'produces'), ('mikulicz syndrome', 'glands submaxillary swollen', 'produces'), ('mikulicz syndrome', 'enlargement of glands lacrimal', 'produces'), ('mikulicz syndrome', 'tumefactions of the salivary glands', 'produces'), ('mikulicz syndrome', 'tooth decay', 'produces'), ('mikulicz syndrome', 'leading to absent or decreased tears', 'produces'), ('mikulicz syndrome', 'xerostomia', 'produces'), ('mikulicz syndrome', 'enlargement of glands salivary', 'produces'), ('mikulicz syndrome', 'enlargement of glands in the parotids', 'produces'), ('mikulicz syndrome', 'enlargement of glands in the head and neck', 'produces')}"
,,,increases_risk_of,,"{('mikulicz syndrome', 'lymphomas', 'increases_risk_of')}"
,,,is_acron,,"{('sle', 'lupus', 'is_acron')}"
Hypoparathyroidism,set(),set(),,,
Pseudoachondroplasia,set(),set(),,,
Chromosome-14-Ring,"{'is_a', 'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,is_a,,"{('chromosomal disorders', 'chromosomal disorder', 'is_a')}"
,,,anaphora,,set()
,,,produces,,"{('chromosome 14 ring', 'mental retardation', 'produces'), ('chromosome 14 ring', 'growth delays', 'produces'), ('""the disorder""', 'elongated face', 'produces'), ('chromosome 14 ring', 'seizures', 'produces'), ('chromosome 14 ring', 'psychomotor delays', 'produces')}"
Ewing-Sarcoma,"{'is_a', 'anaphora', 'is_acron'}","{'is_a', 'anaphora', 'is_acron'}",,,
,,,is_a,,"{('extraosseous ewing sarcoma', '""it""', 'is_a'), ('""these tumors""', 'ewing family of tumors', 'is_a'), ('ewing sarcoma', '""this family""', 'is_a'), ('ewing sarcoma', 'aggressive cancer', 'is_a'), ('extraosseous ewing sarcoma', 'ewing sarcoma', 'is_a'), (""askin's tumor"", 'ewing sarcoma', 'is_a'), ('primitive neuroectodermal tumor', 'ewing sarcoma', 'is_a')}"
,,,anaphora,,"{('primitive neuroectodermal tumor', '""these tumors""', 'anaphora'), ('ewing family of tumors', '""these tumors""', 'anaphora'), ('ewing family of tumors', '""this family""', 'anaphora')}"
,,,is_acron,,"{('pnet', 'primitive neuroectodermal tumor', 'is_acron'), ('eft', 'ewing family of tumors', 'is_acron')}"
Hypoplastic-Left-Heart-Syndrome,"{'is_a', 'anaphora'}","{'is_a', 'anaphora', 'produces', 'is_acron'}",,,
,,,produces,"{('congenital heart defects', 'blood is returning to the heart through aorta', 'produces'), ('congenital heart defects', 'two lower chambers', 'produces'), ('congenital heart defects', 'valves', 'produces'), ('""this disorder""', 'blood is returning to the heart through pulmonary artery', 'produces'), ('congenital heart defects', 'ventricles', 'produces'), ('congenital heart defects', 'four chambers of the heart defects', 'produces')}",
,,,is_acron,"{('hlhs', 'hypoplastic left heart syndrome', 'is_acron')}",
,,,is_a,,set()
,,,anaphora,,"{('hypoplastic left heart syndrome', '""the disorder""', 'anaphora')}"
Fetal-Hydantoin-Syndrome,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Arthritis-Infectious,"{'anaphora', 'produces'}","{'anaphora', 'produces', 'increases_risk_of'}",,,
,,,increases_risk_of,"{('hepatitis b', '""the infection""', 'increases_risk_of'), ('rheumatoid arthritis', '""the infection""', 'increases_risk_of'), ('mumps', '""the infection""', 'increases_risk_of'), ('rheumatoid arthritis', '""the disorder""', 'increases_risk_of')}",
,,,anaphora,,"{('headaches', '""the disorder""', 'anaphora')}"
,,,produces,,"{('hepatitis b', 'hepatitis', 'produces'), ('""the infection""', 'inflammation and painful swelling of one or more joints of the body', 'produces'), ('""the infection""', 'general weakness', 'produces'), ('headaches', 'arthritis', 'produces'), ('arthritis', 'rheumatoid arthritis', 'produces')}"
Townes-Brocks-Syndrome,"{'is_a', 'anaphora', 'produces', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,"{('townes-brock syndrome', '""this condition""', 'anaphora')}"
,,,produces,,"{('tbs', 'overlapping toes', 'produces'), ('tbs', 'feet anomalies', 'produces'), ('townes-brocks syndrome', 'mental retardation', 'produces'), ('tbs', 'conductive hearing loss', 'produces'), ('tbs', 'thumb malformations', 'produces'), ('townes-brocks syndrome', 'horseshoe kidney', 'produces'), ('tbs', 'small ears', 'produces'), ('tbs', 'preaxial polydactyly', 'produces'), ('townes-brocks syndrome', 'kidney malformations', 'produces'), ('townes-brocks syndrome', 'kidney anomalies', 'produces'), ('tbs', 'flat feet', 'produces'), ('tbs', 'imperforate anus', 'produces'), ('tbs', 'triphalangeal thumbs', 'produces'), ('tbs', 'congenital sensorineural', 'produces'), ('townes-brocks syndrome', 'displaced or rotated kidneys', 'produces'), ('tbs', 'short third toe', 'produces'), ('townes-brocks syndrome', 'polycystic kidneys', 'produces'), ('townes-brocks syndrome', 'kidney dysfunction', 'produces'), ('tbs', 'folded rim of skin and cartilage around the outer ear', 'produces')}"
,,,is_acron,,"{('tbs', 'townes-brocks syndrome', 'is_acron')}"
Turner-Syndrome,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Cornelia-de-Lange-Syndrome,"{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,produces,,"{('""the disorder""', 'low-set ears', 'produces'), ('cornelia de lange syndrome', 'intellectual disability', 'produces'), ('cdls)', 'prenatal growth retardation', 'produces'), ('cdls', 'physical abnormalities', 'produces'), ('""the disorder""', 'micrognathia', 'produces'), ('cdls', 'delayed skeletal maturation', 'produces'), ('cornelia de lange syndrome', 'abnormalities of the head and facial (craniofacial) area', 'produces'), ('""the disorder""', 'prominent vertical philtrum', 'produces'), ('""the disorder""', 'anteverted nares', 'produces'), ('cdls', 'clinodactyly', 'produces'), ('""the disorder""', 'synophrys', 'produces'), ('""the disorder""', 'curly, unusually long eyelashes', 'produces'), ('cdls', 'absence of the forearms, hands, and fingers', 'produces'), ('cornelia de lange syndrome', 'malformations of the upper limbs', 'produces'), ('cdls', 'feeding difficulties', 'produces'), ('cdls', 'hearing loss', 'produces'), ('cdls', 'heart defects', 'produces'), ('""the disorder""', 'low hairline on the forehead and the back of the neck', 'produces'), ('cornelia de lange syndrome', 'postnatal growth retardation', 'produces'), ('""the disorder""', 'depressed nasal bridge', 'produces'), ('""the disorder""', 'maxillary prognathism', 'produces'), ('cdls', 'breathing difficulties', 'produces'), ('cdls', 'small hands', 'produces'), ('cornelia de lange syndrome', 'distinctive facial appearance', 'produces'), ('""the disorder""', 'microbrachycephaly', 'produces'), ('cdls', 'syndactyly', 'produces'), ('""the disorder""', 'thin, downturned lips', 'produces'), ('cdls', 'small feet', 'produces'), ('cdls', 'malformations of the limbs', 'produces'), ('""the disorder""', 'characteristic facial abnormalities', 'produces'), ('cdls', 'low-pitched ""growling"" cry and low voice', 'produces')}"
,,,increases_risk_of,,"{('cdls', 'respiratory infections', 'increases_risk_of')}"
,,,is_a,,set()
,,,anaphora,,set()
,,,is_acron,,"{('cdls)', 'cornelia de lange syndrome', 'is_acron')}"
Cat-Eye-Syndrome,"{'is_a', 'anaphora', 'produces', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,set()
,,,produces,,"{('cat eye syndrome', ""appearance of a cat's eye"", 'produces'), ('cat eye syndrome', 'gap in the iris below the pupil', 'produces'), ('cat eye syndrome', 'elongated pupil', 'produces'), ('cat eye syndrome', 'coloboma', 'produces'), ('cat eye syndrome', 'eye abnormality', 'produces')}"
,,,is_acron,,"{('ces', 'cat eye syndrome', 'is_acron')}"
Buerger_s-Disease,"{'anaphora', 'produces', 'is_synon'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,"{(""buerger's disease"", 'vascular disorder', 'is_a')}",
,,,anaphora,,set()
,,,produces,,"{('""it""', 'narrowing or blockage (occlusion) of the veins and arteries of the extremities', 'produces'), ('""it""', 'extreme pain of the legs', 'produces'), ('""it""', 'cramping in the legs when they walk', 'produces'), (""buerger's disease"", 'ulcers on the extremities', 'produces'), ('""it""', 'claudication', 'produces'), ('""it""', 'peripheral vascular disease', 'produces'), ('""it""', 'extreme pain of the lower arms while at rest', 'produces')}"
,,,is_synon,,"{('thromboangiitis obliterans', ""buerger's disease"", 'is_synon')}"
Human-Monocytic-Ehrlichiosis-(HME),"{'is_a', 'anaphora', 'produces', 'is_acron'}","{'is_a', 'anaphora'}",,,
,,,is_a,,"{('human granulocytic ehrlichiosis', 'human ehrlichioses', 'is_a'), ('sennetsu fever', 'human ehrlichioses', 'is_a'), ('human monocytic ehrlichiosis', 'human ehrlichioses', 'is_a')}"
,,,anaphora,,"{('human ehrlichioses', '""these diseases""', 'anaphora'), ('human ehrlichioses', '""the disorders""', 'anaphora')}"
,,,produces,,"{('sennetsu fever', 'fever', 'produces')}"
,,,is_acron,,"{('hme', 'human monocytic ehrlichiosis', 'is_acron')}"
Pycnodysostosis,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Empty-Sella-Syndrome,"{'anaphora', 'produces', 'increases_risk_of', 'is_synon'}","{'anaphora', 'produces', 'is_synon'}",,,
,,,anaphora,,set()
,,,produces,,"{('empty sella syndrome', 'enlargement or malformation of sella turcica', 'produces'), ('completely empty sella', 'completely filled with cerebrospinal fluid with no visualized pituitary gland', 'produces'), ('partially empty sella', 'sella turcica is either partially filled with cerebrospinal fluid', 'produces'), ('empty sella syndrome', 'hormone deficiencies', 'produces'), ('idiopathic intracranial hypertension', 'elevated intracranial', 'produces'), ('primary empty sella syndrome', 'hypertension', 'produces'), ('partially empty sella', 'very small associated pituitary gland lying in the floor of the sella', 'produces')}"
,,,increases_risk_of,,"{('empty sella syndrome', '""it""', 'increases_risk_of'), ('idiopathic intracranial hypertension', '""it""', 'increases_risk_of'), ('pituitary tumor', '""it""', 'increases_risk_of')}"
,,,is_synon,,"{('hormone deficiencies', 'completely filled with cerebrospinal fluid with no visualized pituitary gland', 'is_synon')}"
Agenesis-of-Corpus-Callosum,"{'anaphora', 'produces', 'increases_risk_of', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,"{('""it""', '""this disorder""', 'is_a')}",
,,,anaphora,,"{('acc', '""this disorder""', 'anaphora'), ('spina bifida', '""this disorder""', 'anaphora')}"
,,,produces,,"{('""it""', 'developmental disturbance of the fetal brain', 'produces'), ('""it""', 'partial or complete absence (agenesis) of an area of the brain that connects the two cerebral hemispheres', 'produces'), ('fetal alcohol syndrome', 'mental retardation', 'produces'), ('spina bifida', 'open (or non-fused) spine', 'produces'), ('spina bifida', 'meningocele', 'produces'), ('spina bifida', 'meningomyelocele', 'produces')}"
,,,increases_risk_of,,"{('fetal alcohol syndrome', 'acc', 'increases_risk_of')}"
,,,is_acron,,"{('acc', 'acc', 'is_acron')}"
Barakat-Syndrome,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,,"{('barakat syndrome', '""the syndrome""', 'anaphora')}"
,,,produces,,"{('nephrotic syndrome', 'renal insufficiency', 'produces'), ('nephrotic syndrome', 'hematuria', 'produces'), ('progressive sensorineural deafness', 'deafness', 'produces'), ('nephrotic syndrome', 'muscle weakness', 'produces'), ('nephrotic syndrome', 'proteinuria', 'produces'), ('nephrotic syndrome', 'kidney disease', 'produces'), ('nephrotic syndrome', 'nephrotic syndrome', 'produces'), ('nephrotic syndrome', 'deletion 22q11 syndrome', 'produces'), ('nephrotic syndrome', 'hypocalcemia', 'produces')}"
Kienbock-Disease,"{'is_a', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,anaphora,"{('kienbock disease', '""the disease""', 'anaphora'), ('kienbock disease', '""it""', 'anaphora')}",
,,,is_a,,set()
,,,produces,,"{('kienbock disease', 'recurrent pain', 'produces'), ('kienbock disease', 'range of motion may become restricted', 'produces'), ('kienbock disease', 'degenerative changes in the lunate bone of the wrist', 'produces'), ('kienbock disease', 'thickening', 'produces'), ('kienbock disease', 'negative ulnar variance', 'produces'), ('kienbock disease', 'stiffness', 'produces')}"
Alport-Syndrome,"{'anaphora', 'increases_risk_of'}","{'is_a', 'anaphora'}",,,
,,,is_a,"{('alport syndrome', 'chronic kidney disease', 'is_a')}",
,,,anaphora,,set()
,,,increases_risk_of,,"{('chronic kidney disease', 'alport syndrome', 'increases_risk_of'), ('end-stage renal disease', 'alport syndrome', 'increases_risk_of')}"
Acanthosis-Nigricans,"{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}","{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}",,,
,,,produces,,"{('acanthosis nigricans', 'hyperpigmentation of the skin', 'produces')}"
,,,increases_risk_of,,"{('obesity', '""the disorder""', 'increases_risk_of')}"
,,,is_a,,set()
,,,anaphora,,"{('an', '""the disorder""', 'anaphora')}"
,,,is_acron,,"{('an', 'acanthosis nigricans', 'is_acron')}"
Schindler-disease,"{'is_a', 'anaphora', 'produces', 'is_synon'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,"{('schindler disease', 'lysosomal storage diseases', 'is_a'), ('gaucher diseases', 'lysosomal storage diseases', 'is_a'), ('fabry diseases', 'lysosomal storage diseases', 'is_a'), ('alpha-n-acetylgalactosaminidase deficiency', '""these disorders""', 'is_a')}"
,,,anaphora,,"{('lysosomal storage diseases', '""these disorders""', 'anaphora'), ('schindler disease type i', '""type i""', 'anaphora'), ('schindler disease type ii', '""type ii""', 'anaphora')}"
,,,produces,,"{('schindler disease', 'abnormal accumulation of glycosphingolipids, glycoproteins, and oligosaccharides', 'produces')}"
,,,is_synon,,"{('alpha-n-acetylgalactosaminidase deficiency', 'schindler disease', 'is_synon')}"
Mandibuloacral-Dysplasia,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Classic-Infantile-CLN1-Disease,set(),set(),,,
Retroperitoneal-Fibrosis,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'anaphora', 'produces', 'is_synon'}",,,
,,,is_synon,"{('idiopathic', 'drug-induced cases of retroperitoneal fibrosis', 'is_synon')}",
,,,is_a,,set()
,,,anaphora,,set()
,,,produces,,"{('retroperitoneal fibrosis', 'fibrosis behind the peritoneum', 'produces'), ('retroperitoneal fibrosis', 'ureters blocked by the excess tissue', 'produces'), ('retroperitoneal fibrosis', 'tissue growth', 'produces'), ('retroperitoneal fibrosis', 'methysergide', 'produces'), ('malignant tumors', 'methysergide', 'produces'), ('retroperitoneal fibrosis', 'abnormal tissue growth often spreads to affect the ureters', 'produces')}"
Antiphospholipid-Syndrome,"{'produces', 'increases_risk_of', 'is_synon', 'is_a', 'is_acron'}","{'produces', 'increases_risk_of', 'is_a', 'anaphora', 'is_acron'}",,,
,,,anaphora,"{('aps', '""it""', 'anaphora')}",
,,,produces,,"{('antiphospholipid syndrome', 'thromboses', 'produces')}"
,,,increases_risk_of,,"{('aps', 'aps', 'increases_risk_of')}"
,,,is_synon,,"{('systemic lupus erythematosus', 'secondary antiphospholipid syndrome', 'is_synon')}"
,,,is_a,,"{('secondary antiphospholipid syndrome', 'aps', 'is_a'), ('antiphospholipid syndrome', 'autoimmune disorder', 'is_a'), ('primary antiphospholipid syndrome', 'aps', 'is_a')}"
,,,is_acron,,"{('secondary antiphospholipid syndrome', 'antiphospholipid syndrome', 'is_acron')}"
Floating-Harbor-Syndrome,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Melorheostosis,{'produces'},set(),,,
,,,produces,,"{('melorheostosis', 'sclerotic bone lesions', 'produces')}"
Monilethrix,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,set()
,,,produces,,"{('monilethrix', 'papules', 'produces'), ('monilethrix', 'sparse, dry, and/or brittle hair', 'produces'), ('monilethrix', 'hair may lack luster', 'produces'), ('monilethrix', 'hair shaft resembles a string of evenly-spaced beads', 'produces')}"
Fibrous-Dysplasia,{'anaphora'},{'anaphora'},,,
,,,anaphora,,set()
Meige-Syndrome,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,,set()
,,,anaphora,,set()
,,,produces,,"{('meige syndrome', 'oromandibular dystonia', 'produces')}"
VACTERL-Association,set(),set(),,,
Pseudocholinesterase-Deficiency,"{'is_a', 'anaphora', 'produces', 'is_synon'}","{'is_a', 'anaphora', 'produces', 'is_acron'}",,,
,,,is_acron,"{('""it""', 'pseudocholinesterase deficiency', 'is_acron')}",
,,,is_a,,set()
,,,anaphora,,"{('pseudocholinesterase deficiency', '""it""', 'anaphora'), ('obstructive apnea', '""the disorder""', 'anaphora')}"
,,,produces,,"{('pseudocholinesterase deficiency', 'shortage or absence of the enzyme pseudocholinesterase in their blood serum', 'produces'), ('pseudocholinesterase deficiency', 'deficiency of the enzyme pseudocholinesterase', 'produces'), ('infantile apnea', 'apnea', 'produces'), ('central apnea', 'no chest movements during the pauses in breathing', 'produces'), ('infantile apnea', ""pauses in breathing during an infant's sleep"", 'produces'), ('pseudocholinesterase deficiency', 'when anesthetic drugs administered muscles that work the lungs may become paralyzed', 'produces'), ('pseudocholinesterase deficiency', 'very sensitive to any of several anesthetic agents', 'produces'), ('mixed apnea', 'central apnea followed by or intermixed with an obstructive apnea', 'produces'), ('pseudocholinesterase deficiency', 'if anesthetic derivative of choline given apnea', 'produces'), ('""it""', 'apnea', 'produces'), ('pseudocholinesterase deficiency', 'very sensitive to derived from choline', 'produces'), ('""the disorder""', 'chest movements but no passage of air through the mouth or nostrils', 'produces')}"
,,,is_synon,,"{('diaphragmatic apnea', 'central apnea', 'is_synon'), ('upper airway apnea', 'obstructive apnea', 'is_synon')}"
Ovotesticular-Disorder-of-Sex-Development,"{'is_a', 'produces', 'is_acron'}","{'is_a', 'anaphora', 'produces'}",,,
,,,anaphora,"{('ovotesticular disorder of sex development', '""the disorder of sex development""', 'anaphora'), ('ovotesticular disorder of sex development', '""it""', 'anaphora')}",
,,,is_a,,"{('ovotesticular dsd', 'disorder of sex development', 'is_a')}"
,,,produces,,"{('ovotesticular disorder of sex development', 'gonads can be any combination of ovary, testes or combined ovary and testes (ovotestes)', 'produces'), ('ovotesticular disorder of sex development', 'born with female ovaries and male testes', 'produces')}"
,,,is_acron,,"{('ovotesticular dsd', 'ovotesticular disorder of sex development', 'is_acron')}"
Balo-Disease,{'produces'},"{'is_a', 'anaphora', 'produces'}",,,
,,,is_a,"{('balo disease', 'autoimmune disorders', 'is_a')}",
,,,anaphora,"{('ms', '""type of ms""', 'anaphora'), ('balo disease', '""the disease""', 'anaphora'), ('ms', '""the more common type""', 'anaphora'), ('balo disease', '""the disorder""', 'anaphora'), ('balo disease', '""it""', 'anaphora')}",
,,,produces,,"{('infectious disease', 'high fever', 'produces'), ('balo disease', 'spasticity', 'produces'), ('balo disease', 'intellectual impairment', 'produces'), ('infectious disease', 'painful headaches', 'produces'), ('ms', 'paralysis', 'produces'), ('ms', 'muscle spasms', 'produces'), ('balo disease', 'high fever', 'produces'), ('balo disease', 'painful headaches', 'produces'), ('balo disease', 'paralysis', 'produces')}"
Argininie_-Glycine-Amidinotransferase-Deficiency,{'produces'},set(),,,
,,,produces,,"{('agat', 'delayed speech', 'produces'), ('ccds', 'agat', 'produces'), ('agat', 'seizure', 'produces'), ('agat', 'intellectual disabilities', 'produces'), ('ccds', 'autism', 'produces')}"
