doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,set(),"{('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign endocrine disorders', 'produces')}"
48,"{'produces', '', 'is_acron', 'anaphora'}","{'produces', 'is_acron', 'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,produces,"{('anaphor ""the disorder""', 'sign ghb', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of gamma-hydroxybutyric acid', 'produces'), ('anaphor ""the disorder""', 'sign reduction or conversion to 4-hydroxybutyric acid', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the urine', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of 4-hydroxybutyric acid', 'produces'), ('anaphor ""the disorder""', 'sign accumulation of the compound succinic semialdehyde', 'produces')}","{('raredisease ssadh deficiency', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces'), ('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('raredisease ssadh deficiency', 'sign 4-hydroxybutyric aciduria', 'produces')}"
,,,,set(),"{('raredisease ssadh deficiency', 'sign succinic semialdehyde', '')}"
,,,is_acron,set(),set()
,,,anaphora,set(),set()
49,{'produces'},{'produces'},,,
,,,produces,"{('raredisease ap-4-associated hsp', 'sign wide lateral ventricles', 'produces'), ('raredisease ap-4-associated hsp', 'sign cerebral palsy', 'produces'), ('raredisease ap-4-associated hsp', 'sign changes in the white matter', 'produces'), ('raredisease ap-4-associated hsp', 'sign developmental delay / intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign thin corpus callosum', 'produces')}","{('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces')}"
50,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),set()
51,"{'produces', 'is_acron', 'anaphora'}","{'produces', 'is_acron', 'anaphora'}",,,
,,,produces,set(),set()
,,,is_acron,"{('raredisease cftr', 'raredisease cystic fibrosis', 'is_acron')}","{('raredisease cf', 'raredisease cystic fibrosis', 'is_acron')}"
,,,anaphora,set(),set()
52,"{'produces', 'is_synon', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign long, thin fingers', 'produces'), ('anaphor ""this disorder""', 'sign long, thin toes', 'produces'), ('raredisease laband syndrome', 'sign malformation or absence of the nails', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands and feet', 'produces')}","{('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the feet', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces')}"
,,,is_synon,set(),"{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,is_a,set(),set()
,,,anaphora,"{('raredisease laband syndrome', 'anaphor ""the disorder""', 'anaphora')}","{('sign overgrown gums', 'sign dysplastic nails at birth', 'anaphora')}"
53,{'increases_risk_of'},"{'produces', 'is_a'}",,,
,,,produces,"{('raredisease dup15q', 'sign asd', 'produces'), ('raredisease dup15q', 'sign developmental delay', 'produces'), ('raredisease dup15q', 'sign intellectual disability', 'produces')}",
,,,is_a,"{('raredisease dup15q', 'raredisease asd', 'is_a')}",
,,,increases_risk_of,set(),"{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'produces', 'is_acron', 'is_a'}",set(),,,
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces')}"
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
,,,is_a,set(),"{('raredisease baller-gerold syndrome', 'disease genetic disorder', 'is_a')}"
55,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign prone to stumbling', 'produces'), ('anaphor ""this disorder""', 'sign prone to falling', 'produces'), ('anaphor ""this disorder""', 'sign mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces'), ('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('anaphor ""this disorder""', 'sign weakness', 'produces'), ('anaphor ""this disorder""', 'sign hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign slow, progressive loss of muscle tone', 'produces')}","{('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces')}"
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a'), ('disease myopathy', 'disease inherited muscle disease', 'is_a')}"
,,,anaphora,set(),set()
56,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease severe protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}",set()
57,{'is_a'},set(),,,
,,,is_a,set(),"{('raredisease binder type nasomaxillary dysplasia', 'disease congenital condition', 'is_a')}"
58,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('skinraredisease lamellar ichthyosis', 'sign retention of scale', 'produces')}",set()
,,,is_a,set(),set()
,,,anaphora,set(),set()
59,"{'produces', 'is_a'}","{'produces', '', 'is_a'}",,,
,,,,"{('raredisease leukodystrophies', 'sign myelin sheath', '')}",
,,,produces,"{('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia from peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces')}","{('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces')}"
,,,is_a,set(),set()
60,"{'increases_risk_of', 'anaphora', 'is_acron', 'is_a', 'produces', 'is_synon'}","{'produces', 'is_acron', 'is_a', 'anaphora'}",,,
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),set()
,,,is_a,set(),set()
,,,produces,"{('raredisease creutzfeldt-jakob disease', 'sign coma', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of intellectual functions', 'produces'), ('anaphor ""the disease""', 'sign confusion', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of physical functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign sudden development of rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'sign pneumonia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign confusion', 'produces'), ('anaphor ""the disease""', 'sign disorientation', 'produces')}","{('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces'), ('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces')}"
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
61,"{'increases_risk_of', 'anaphora', 'is_acron', 'is_a', 'produces'}","{'produces', 'is_acron', 'is_a', 'anaphora'}",,,
,,,increases_risk_of,set(),"{('sign memory loss', 'sign neurological deterioration', 'increases_risk_of'), ('disease measles', 'anaphor ""the disease""', 'increases_risk_of')}"
,,,anaphora,set(),set()
,,,is_acron,set(),set()
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,produces,"{('anaphor ""the disease""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""the disease""', 'sign seizures', 'produces'), ('anaphor ""the disease""', 'sign memory loss', 'produces'), ('anaphor ""the disease""', 'sign neurological deterioration', 'produces'), ('anaphor ""the disease""', 'sign behavioral changes', 'produces'), ('anaphor ""the disease""', 'sign irritability', 'produces')}","{('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign involuntary muscle movements', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces')}"
62,"{'produces', 'is_acron', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""the disorder""', 'symptom loss of energy', 'produces'), ('anaphor ""the disorder""', 'sign anemia', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces'), ('anaphor ""this disorder""', 'sign enlarged liver', 'produces'), ('anaphor ""this disorder""', 'sign enlarged spleen', 'produces'), ('anaphor ""the disorder""', 'symptom fatigue', 'produces'), ('anaphor ""the disorder""', 'sign bleeding from the nose', 'produces'), ('anaphor ""this disorder""', 'sign bleeding of the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding gums', 'produces'), ('anaphor ""the disorder""', 'sign bleeding retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large amounts of igm', 'produces'), ('anaphor ""the disorder""', 'sign hyperviscosity', 'produces')}","{('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign anemia', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged spleen', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'symptom loss of energy', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding from the nose', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'symptom fatigue', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged liver', 'produces')}"
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
,,,is_a,set(),set()
,,,anaphora,"{(""raredisease waldenstrom's macroglobulinemia"", 'anaphor ""the disorder""', 'anaphora')}",set()
63,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}",set()
,,,anaphora,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'anaphor ""it""', 'anaphora')}"
64,{'produces'},set(),,,
,,,produces,set(),"{('raredisease west syndrome', 'sign spasms', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign hypsarrhythmia', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces'), ('raredisease west syndrome', 'sign infantile spasms', 'produces'), ('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign intellectual disability', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces')}"
65,"{'produces', 'is_acron', 'is_a', 'anaphora'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign vertebral differences', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign block of the flow of bile from the liver', 'produces'), ('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign distinctive facial features', 'produces'), ('raredisease alagille syndrome', 'sign growth', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces')}","{('anaphor ""the disorder""', 'sign distinctive facial features', 'produces'), ('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces'), ('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces')}"
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease alagille syndrome', 'anaphor ""the disorder""', 'anaphora')}"
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign lymphatic damage', 'produces'), ('skinraredisease elephantiasis', 'sign gross enlargement of an area of the body', 'produces'), ('skinraredisease elephantiasis', 'sign accumulation of lymph', 'produces'), ('skinraredisease elephantiasis', 'sign elephantiasis', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of the external genitals', 'produces'), ('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces')}","{('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces')}"
67,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane', 'produces')}","{('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora')}"
68,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease carnosinemia', 'sign developmental regression', 'produces'), ('raredisease carnosinemia', 'sign seizures under the age of one year', 'produces'), ('raredisease carnosinemia', 'sign low muscle tone', 'produces'), ('raredisease carnosinemia', 'sign eeg abnormal', 'produces'), ('raredisease carnosinemia', 'sign motor delays', 'produces'), ('raredisease carnosinemia', 'sign high levels of anserine', 'produces'), ('raredisease carnosinemia', 'sign delayed intellectual development', 'produces'), ('raredisease carnosinemia', 'sign high levels of carnosine', 'produces'), ('raredisease carnosinemia', 'sign slow growth', 'produces'), ('raredisease carnosinemia', 'sign congenital myopathy', 'produces')}","{('sign developmental delays', 'sign developmental regression', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this disorder""', 'anaphora'), ('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora')}"
69,"{'produces', 'increases_risk_of', 'is_acron', 'anaphora'}","{'produces', 'increases_risk_of', 'anaphora'}",,,
,,,produces,"{('raredisease mikulicz syndrome', 'sign enlarged salivary glands near the ears', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the soft tissue of the face and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign abnormal enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged tear glands', 'produces'), ('raredisease mikulicz syndrome', 'sign hard, painless swellings of the salivary glands of the mouth', 'produces'), ('raredisease mikulicz syndrome', 'sign swollen submaxillary glands', 'produces')}","{('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces'), ('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces')}"
,,,increases_risk_of,"{('raredisease mikulicz syndrome', 'sign lymphomas', 'increases_risk_of'), ('disease tuberculosis', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease sjogren syndrome', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease leukemia', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease syphilis', 'raredisease mikulicz syndrome', 'increases_risk_of'), (""disease hodgkin's disease"", 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease lymphosarcoma', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease lupus', 'raredisease mikulicz syndrome', 'increases_risk_of')}","{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,anaphora,set(),set()
70,set(),set(),,,
71,set(),set(),,,
72,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,,
,,,produces,"{('raredisease chromosome 14 ring', 'sign abnormalities of the 14th chromosome', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces')}","{('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces'), ('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces')}"
,,,is_a,"{('raredisease chromosome 14 ring', 'disease chromosomal disorder', 'is_a')}","{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
,,,anaphora,set(),set()
73,"{'is_acron', 'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_acron,set(),"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
,,,is_a,set(),"{('raredisease primitive neuroectodermal tumor', 'raredisease ewing sarcoma', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'anaphor ""it""', 'is_a'), ('raredisease ewing sarcoma', 'disease aggressive cancer', 'is_a'), (""raredisease askin's tumor"", 'raredisease ewing sarcoma', 'is_a'), ('anaphor ""these tumors""', 'raredisease ewing family of tumors', 'is_a'), ('raredisease extraosseous ewing sarcoma', 'raredisease ewing sarcoma', 'is_a'), ('raredisease ewing sarcoma', 'anaphor ""this family""', 'is_a')}"
,,,anaphora,"{('raredisease ewing sarcoma', 'anaphor ""the ewing family of tumors""', 'anaphora'), ('raredisease ewing sarcoma of bone', 'anaphor ""it""', 'anaphora'), ('raredisease eft', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing sarcoma of bone', 'anaphor ""these tumors""', 'anaphora')}","{('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora'), ('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora')}"
74,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease hypoplastic left heart syndrome', 'raredisease congenital heart defects', 'is_a')}",set()
,,,anaphora,set(),set()
75,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
76,"{'produces', 'anaphora'}","{'produces', 'increases_risk_of', 'anaphora'}",,,
,,,increases_risk_of,"{('disease rheumatoid arthritis', 'anaphor ""infectious arthritis""', 'increases_risk_of'), ('disease immunologic disorders', 'anaphor ""infectious arthritis""', 'increases_risk_of'), ('disease disease-causing microbe', 'raredisease infectious arthritis', 'increases_risk_of'), ('disease bacteria', 'raredisease infectious arthritis', 'increases_risk_of')}",
,,,produces,"{('raredisease infectious arthritis', 'sign chills', 'produces'), ('raredisease infectious arthritis', 'sign fever', 'produces'), ('disease rheumatoid arthritis', 'sign chronically inflamed joints', 'produces'), ('raredisease infectious arthritis', 'sign painful swelling of one or more joints', 'produces'), ('raredisease infectious arthritis', 'symptom headaches', 'produces'), ('raredisease infectious arthritis', 'symptom weakness', 'produces')}","{('symptom headaches', 'sign arthritis', 'produces'), ('anaphor ""the infection""', 'symptom headaches', 'produces'), ('anaphor ""the infection""', 'sign inflammation and painful swelling of one or more joints of the body', 'produces'), ('anaphor ""the infection""', 'sign fever', 'produces'), ('raredisease infectious arthritis', 'sign arthritis', 'produces'), ('disease hepatitis b', 'sign hepatitis', 'produces'), ('sign arthritis', 'raredisease rheumatoid arthritis', 'produces'), ('anaphor ""the infection""', 'sign chills', 'produces'), ('anaphor ""the infection""', 'symptom general weakness', 'produces')}"
,,,anaphora,"{('raredisease infectious arthritis', 'anaphor ""acute arthritic attack""', 'anaphora'), ('raredisease infectious arthritis', 'anaphor ""chronic infectious arthritis""', 'anaphora'), ('raredisease infectious arthritis', 'anaphor ""acute infectious arthritis""', 'anaphora')}","{('raredisease infectious arthritis', 'anaphor ""the infection""', 'anaphora'), ('symptom headaches', 'anaphor ""the disorder""', 'anaphora')}"
77,"{'produces', 'is_acron', 'is_a', 'anaphora'}","{'produces', 'is_acron', 'is_a', 'anaphora'}",,,
,,,produces,"{('raredisease townes-brocks syndrome', 'sign abnormal ears associated with hearing impairment', 'produces'), ('raredisease tbs', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign congenital sensorineural hearing loss', 'produces'), ('raredisease tbs', 'sign kidney dysfunction', 'produces'), ('anaphor ""this condition""', 'sign mental retardation', 'produces'), ('raredisease townes-brocks syndrome', 'sign absence of the anal opening', 'produces')}","{('raredisease townes-brocks syndrome', 'sign displaced or rotated kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign mental retardation', 'produces'), ('raredisease townes-brocks syndrome', 'sign underdeveloped kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormal ears', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign congenital sensorineural', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the eye', 'produces'), ('raredisease tbs', 'sign preaxial polydactyly', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the spine', 'produces'), ('raredisease tbs', 'sign flat feet', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney anomalies', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the heart', 'produces'), ('raredisease townes-brocks syndrome', 'sign horseshoe kidney', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney dysfunction', 'produces'), ('raredisease tbs', 'sign short third toe', 'produces'), ('raredisease townes-brocks syndrome', 'sign hearing impairment', 'produces'), ('raredisease townes-brocks syndrome', 'sign polycystic kidneys', 'produces'), ('raredisease tbs', 'sign triphalangeal thumbs', 'produces'), ('raredisease tbs', 'sign overlapping toes', 'produces')}"
,,,is_acron,set(),set()
,,,is_a,set(),set()
