doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,"{('anaphor ""this condition""', 'symptom muscle weakness', 'produces'), ('anaphor ""this condition""', 'sign scoliosis', 'produces'), ('anaphor ""this condition""', 'sign wheelchair', 'produces'), ('anaphor ""this condition""', 'sign hand muscles may become weak', 'produces'), ('anaphor ""this condition""', 'sign mild vision difficulties', 'produces'), ('anaphor ""this condition""', 'symptom pain', 'produces'), ('anaphor ""this condition""', 'sign respiratory insufficiency', 'produces'), ('anaphor ""this condition""', 'sign forearm muscles may become weak', 'produces'), ('anaphor ""this condition""', 'sign delayed motor milestones', 'produces'), ('anaphor ""this condition""', 'sign loss of heat sensitivity', 'produces'), ('anaphor ""this condition""', 'sign absence of reflexes', 'produces'), ('anaphor ""this condition""', 'sign muscle atrophy of leg muscles', 'produces'), ('anaphor ""this condition""', 'sign walking at preschool age or later', 'produces'), ('anaphor ""this condition""', 'sign ataxia', 'produces')}","{('raredisease dss', 'sign ataxia', 'produces'), ('raredisease dss', 'symptom pain', 'produces'), ('raredisease dss', 'sign loss of heat sensitivity', 'produces'), ('raredisease dss', 'sign respiratory insufficiency', 'produces'), ('raredisease dss', 'sign delayed motor milestones', 'produces'), ('raredisease dss', 'sign mild vision difficulties', 'produces'), ('raredisease dss', 'sign atrophy of leg muscles', 'produces'), ('raredisease dss', 'sign absence of reflexes', 'produces'), ('raredisease dss', 'sign scoliosis', 'produces'), ('raredisease dss', 'sign muscle weakness', 'produces'), ('anaphor ""the condition""', 'sign hand and forearm muscles may become weak', 'produces')}"
,,,anaphora,"{('raredisease dss', 'anaphor ""this condition""', 'anaphora')}","{('raredisease dss', 'anaphor ""the condition""', 'anaphora'), ('raredisease dejerine-sottas syndrome', 'anaphor ""it""', 'anaphora'), ('raredisease dejerine-sottas syndrome', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease dss', 'raredisease dejerine-sottas syndrome', 'is_acron')}"
43,"{'produces', 'is_a', 'anaphora', 'is_acron', 'is_synon'}",{'is_a'},,,
,,,produces,set(),"{('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones', 'produces'), ('anaphor ""it""', 'sign irregular nodular mass located either in the medial or lateral part of the bone', 'produces'), ('anaphor ""it""', 'sign abnormal cartilage', 'produces'), ('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones of the lower limbs', 'produces')}"
,,,is_a,"{('raredisease dysplasia epiphysealis hemimelica', 'disease developmental bone disease', 'is_a')}","{('raredisease dysplasia epiphysealis hemimelica', 'disease bone disease', 'is_a')}"
,,,anaphora,set(),"{('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""this condition""', 'anaphora'), ('raredisease deh', 'anaphor ""this disorder""', 'anaphora'), ('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""it""', 'anaphora'), ('raredisease deh', 'anaphor ""this condition""', 'anaphora'), ('raredisease deh', 'anaphor ""this disease""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease deh', 'raredisease dysplasia epiphysealis hemimelica', 'is_acron')}"
,,,is_synon,set(),"{(""raredisease trevor's disease,"", 'raredisease dysplasia epiphysealis hemimelica', 'is_synon')}"
44,{'is_a'},set(),,,
,,,is_a,set(),"{('raredisease dmd', 'raredisease muscular dystrophy', 'is_a')}"
45,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
46,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease andersen-tawil syndrome', 'anaphor ""the disorder""', 'anaphora')}"
47,{'produces'},set(),,,
,,,produces,set(),"{('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign endocrine disorders', 'produces')}"
48,"{'produces', 'anaphora', 'is_acron'}",{'is_a'},,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,produces,set(),"{('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease ssadh deficiency', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces'), ('raredisease ssadh deficiency', 'sign succinic semialdehyde is reduced or converted to 4-hydroxybutyric acid also known as ghb', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('anaphor ""the disorder""', 'sign deficient activity of the ssadh enzyme', 'produces'), ('raredisease ssadh deficiency', 'sign 4-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces'), ('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces')}"
,,,anaphora,set(),"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease ssadh deficiency', 'raredisease succinic semialdehyde dehydrogenase deficiency', 'is_acron')}"
49,{'produces'},{'anaphora'},,,
,,,anaphora,"{('raredisease ap-4-hsp', 'anaphor ""the prevalence of ap-4-hsp""', 'anaphora')}",
,,,produces,set(),"{('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces'), ('raredisease ap-4-associated hsp', 'sign spasticity', 'produces'), ('raredisease ap-4-associated hsp', 'sign seizures', 'produces'), ('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces')}"
50,"{'anaphora', 'is_a'}",{'is_a'},,,
,,,anaphora,set(),"{('raredisease chromosome 10, distal trisomy 10q', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
51,"{'produces', 'anaphora', 'is_acron'}","{'produces', 'is_acron'}",,,
,,,produces,set(),set()
,,,anaphora,set(),"{('raredisease cystic fibrosis', 'anaphor ""the disease""', 'anaphora')}"
,,,is_acron,set(),set()
52,"{'is_synon', 'produces', 'anaphora', 'is_a'}","{'is_synon', 'produces', 'anaphora'}",,,
,,,is_synon,"{('raredisease laband syndrome', 'raredisease zimmerman-laband syndrome', 'is_synon')}","{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,produces,"{('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('raredisease laband syndrome', 'sign abnormally large gums', 'produces'), ('raredisease laband syndrome', 'sign overgrown gums', 'produces'), ('raredisease laband syndrome', 'sign mental retardation', 'produces'), ('raredisease laband syndrome', 'sign long, thin fingers', 'produces'), ('raredisease laband syndrome', 'sign deformed (dysplastic) or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign malformation or absence of the nails congenital', 'produces'), ('raredisease laband syndrome', 'sign long, thin toes', 'produces')}","{('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('anaphor ""this disorder""', 'sign mental retardation', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign overgrown gums', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign gingival fibromatosis', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,set(),"{('raredisease laband syndrome', 'disease genetic disorder', 'is_a')}"
53,{'increases_risk_of'},"{'produces', 'is_a'}",,,
,,,produces,"{('raredisease dup15q', 'sign developmental delay', 'produces'), ('raredisease dup15q', 'sign intellectual disability', 'produces'), ('raredisease dup15q', 'sign asd', 'produces')}",
,,,is_a,"{('raredisease dup15q', 'disease chromosome (cytogenetic) anomalies', 'is_a')}",
,,,increases_risk_of,set(),"{('raredisease asd', 'raredisease dup15q', 'increases_risk_of')}"
54,"{'is_a', 'produces', 'is_acron'}",{'is_a'},,,
,,,is_a,set(),set()
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces')}"
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
55,"{'produces', 'anaphora', 'is_a'}","{'produces', 'anaphora', 'is_a'}",,,
,,,produces,"{('anaphor ""this disorder""', 'sign slow, progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign hypotonia', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces'), ('anaphor ""this disorder""', 'sign falling', 'produces'), ('anaphor ""this disorder""', 'sign weakness', 'produces'), ('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('anaphor ""this disorder""', 'sign muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign floppiness', 'produces')}","{('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces'), ('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('disease myopathy', 'disease inherited muscle disease', 'is_a'), ('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a')}"
56,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease pros1 protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}"
57,{'is_a'},{'is_a'},,,
,,,is_a,set(),set()
58,"{'produces', 'anaphora', 'is_a'}",{'is_a'},,,
,,,produces,set(),"{('skinraredisease lamellar ichthyosis', 'sign scale', 'produces')}"
,,,anaphora,set(),"{('skinraredisease lamellar ichthyosis', 'anaphor ""it""', 'anaphora')}"
,,,is_a,set(),set()
59,"{'produces', 'is_a'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter of the brain', 'produces'), ('raredisease leukodystrophies', 'sign myelin sheath is the protective covering of the nerve and nerves cannot function normally', 'produces'), ('raredisease leukodystrophies', 'symptom burning paresthesia from peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'sign neurological problems', 'produces')}","{('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
,,,is_a,set(),set()
60,"{'increases_risk_of', 'produces', 'is_a', 'anaphora', 'is_acron', 'is_synon'}","{'produces', 'is_a'}",,,
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,produces,"{('raredisease creutzfeldt-jakob disease', 'sign loss of intellectual functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign wasting', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign muscle weakness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign impairment of memory control', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign disorientation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign neuromuscular abnormalities', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of physical functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign personality disintegration', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign restlessness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign agitation', 'produces')}","{('anaphor ""the disease""', 'sign athetosis', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign wasting', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign depression', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces'), ('anaphor ""the disease""', 'sign agitation', 'produces'), ('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('anaphor ""the disease""', 'sign personality disintegration', 'produces'), ('anaphor ""the disease""', 'sign restlessness', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces'), ('anaphor ""the disease""', 'sign impairment of memory control', 'produces'), ('anaphor ""the disease""', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disease""', 'anaphora'), ('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease cjd', 'raredisease creutzfeldt-jakob disease', 'is_acron')}"
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
61,"{'increases_risk_of', 'produces', 'is_a', 'anaphora', 'is_acron'}","{'produces', 'anaphora', 'is_a'}",,,
,,,increases_risk_of,set(),"{('disease measles', 'anaphor ""the disease""', 'increases_risk_of'), ('sign memory loss', 'sign neurological deterioration', 'increases_risk_of')}"
,,,produces,"{('anaphor ""the disease""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""the disease""', 'sign behavioral changes', 'produces'), ('anaphor ""the disease""', 'sign irritability', 'produces'), ('anaphor ""the disease""', 'sign neurological deterioration', 'produces'), ('anaphor ""the disease""', 'sign seizures', 'produces'), ('anaphor ""the disease""', 'sign memory loss', 'produces')}","{('raredisease sspe', 'sign seizures', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign involuntary muscle movements', 'produces')}"
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,anaphora,set(),"{('raredisease subacute sclerosing panencephalitis', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease sspe', 'raredisease subacute sclerosing panencephalitis', 'is_acron')}"
62,"{'is_a', 'produces', 'anaphora', 'is_acron'}","{'produces', 'is_a'}",,,
,,,is_a,set(),"{(""raredisease waldenstrom's macroglobulinemia"", 'raredisease lymphoma', 'is_a')}"
,,,produces,"{(""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign lymph nodes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign tingling in the toes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign small blood vessels tear', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blood thick', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign hyperviscosity', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign tingling in the fingers', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring of the vision', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign splenomegaly', 'produces')}","{('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged spleen', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces')}"
,,,anaphora,set(),"{('raredisease wmg', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
63,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,,
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}","{('raredisease hyperferritinemia-cataract syndrome', 'sign elevated levels of ferritin in the blood plasma', 'produces')}"
,,,anaphora,set(),set()
64,{'produces'},set(),,,
,,,produces,set(),"{('raredisease west syndrome', 'sign hypsarrhythmia', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign ""salaam"" movements', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces'), ('raredisease west syndrome', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign spasms', 'produces'), ('raredisease west syndrome', 'sign infantile spasms', 'produces'), ('raredisease west syndrome', 'sign intellectual disability', 'produces')}"
65,"{'is_a', 'produces', 'anaphora', 'is_acron'}",{'is_a'},,,
,,,is_a,set(),set()
,,,produces,set(),"{('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces'), ('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces'), ('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces')}"
,,,anaphora,set(),"{('raredisease alagille syndrome', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
66,{'produces'},{'produces'},,,
,,,produces,"{('skinraredisease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('skinraredisease elephantiasis', 'sign accumulation of lymph in the affected areas', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of an area of the body', 'produces'), ('skinraredisease elephantiasis', 'sign enlargement of external genitals', 'produces')}","{('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces'), ('disease elephantiasis', 'sign obstruction of the lymphatic system', 'produces'), ('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces')}"
67,"{'produces', 'anaphora', 'is_a'}",{'is_a'},,,
,,,produces,set(),"{('anaphor ""this disorder""', 'sign vomiting', 'produces'), ('anaphor ""this disorder""', 'sign partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces'), ('anaphor ""this disorder""', 'sign atresia', 'produces'), ('anaphor ""this disorder""', 'sign swollen abdomen', 'produces'), ('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces'), ('anaphor ""this disorder""', 'sign constipation', 'produces')}"
,,,anaphora,set(),"{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora'), ('raredisease jejunal atresia', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_a,set(),set()
68,"{'produces', 'anaphora', 'is_a'}","{'produces', 'is_a'}",,,
,,,produces,"{('raredisease carnosinemia', 'sign eeg abnormal', 'produces'), ('raredisease carnosinemia', 'sign low muscle tone', 'produces'), ('raredisease carnosinemia', 'sign involuntary jerking muscle movements of the head', 'produces'), ('raredisease carnosinemia', 'sign motor delays', 'produces'), ('raredisease carnosinemia', 'sign intellectual deficit', 'produces'), ('raredisease carnosinemia', 'sign slow growth', 'produces'), ('raredisease carnosinemia', 'sign muscle weakness', 'produces'), ('raredisease carnosinemia', 'sign delayed intellectual development', 'produces'), ('raredisease carnosinemia', 'sign involuntary jerking muscle movements of the arms', 'produces'), ('raredisease carnosinemia', 'sign developmental regression', 'produces'), ('raredisease carnosinemia', 'sign congenital myopathy', 'produces'), ('raredisease carnosinemia', 'symptom drowsiness', 'produces'), ('raredisease carnosinemia', 'sign involuntary jerking muscle movements of the legs', 'produces')}","{('sign developmental delays', 'sign seizures', 'produces'), ('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign drowsiness', 'produces'), ('sign developmental delays', 'sign developmental regression', 'produces'), ('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces')}"
,,,anaphora,set(),"{('raredisease carnosinemia', 'anaphor ""this condition""', 'anaphora'), ('raredisease carnosinemia', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_a,set(),set()
69,"{'increases_risk_of', 'produces', 'anaphora', 'is_acron'}",{'is_a'},,,
,,,is_a,"{('raredisease mikulicz syndrome', 'disease chronic condition', 'is_a')}",
,,,increases_risk_of,set(),"{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
,,,produces,set(),"{('raredisease mikulicz syndrome', 'sign leading to absent or decreased tears', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the parotids', 'produces'), ('raredisease mikulicz syndrome', 'sign xerostomia', 'produces'), ('raredisease mikulicz syndrome', 'sign tumefactions of the salivary glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands salivary', 'produces'), ('raredisease mikulicz syndrome', 'sign glands submaxillary swollen', 'produces'), ('raredisease mikulicz syndrome', 'sign difficulty swallowing', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands in the head and neck', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged parotid glands', 'produces'), ('raredisease mikulicz syndrome', 'sign enlargement of glands lacrimal', 'produces'), ('raredisease mikulicz syndrome', 'sign tooth decay', 'produces'), ('raredisease mikulicz syndrome', 'sign enlarged lacrimal glands', 'produces')}"
,,,anaphora,set(),"{('raredisease mikulicz syndrome', 'anaphor ""the disorder""', 'anaphora'), ('raredisease mikulicz syndrome', 'anaphor ""it""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
70,set(),set(),,,
71,set(),set(),,,
72,"{'produces', 'anaphora', 'is_a'}","{'produces', 'anaphora'}",,,
,,,produces,"{('anaphor ""the disorder""', 'sign seizures', 'produces'), ('anaphor ""the disorder""', 'sign psychomotor delays', 'produces'), ('anaphor ""the disorder""', 'sign flat nasal bridge with a prominent nasal tip', 'produces'), ('anaphor ""the disorder""', 'sign mental retardation', 'produces'), ('anaphor ""the disorder""', 'sign growth delays', 'produces')}","{('anaphor ""the disorder""', 'sign flat nasal bridge', 'produces'), ('raredisease chromosome 14 ring', 'sign growth delays', 'produces'), ('raredisease chromosome 14 ring', 'sign psychomotor delays', 'produces'), ('anaphor ""the disorder""', 'sign prominent nasal tip', 'produces'), ('raredisease chromosome 14 ring', 'sign seizures', 'produces'), ('raredisease chromosome 14 ring', 'sign mental retardation', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,set(),"{('disease chromosomal disorders', 'disease chromosomal disorder', 'is_a')}"
73,"{'anaphora', 'is_acron', 'is_a'}",{'is_a'},,,
,,,anaphora,set(),"{('raredisease primitive neuroectodermal tumor', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""this family""', 'anaphora'), ('raredisease ewing family of tumors', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing sarcoma', 'anaphor ""these tumors""', 'anaphora'), ('raredisease ewing sarcoma', 'anaphor ""it""', 'anaphora')}"
,,,is_acron,set(),"{('raredisease pnet', 'raredisease primitive neuroectodermal tumor', 'is_acron'), ('raredisease eft', 'raredisease ewing family of tumors', 'is_acron')}"
