doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,"{('raredisease dss', 'sign hand and forearm muscles may become weak', 'produces'), ('raredisease dss', 'sign walking at preschool age or later', 'produces'), ('raredisease dss', 'sign muscle loss (atrophy) of leg muscles', 'produces'), ('raredisease dess syndrome', 'symptom tingling, prickling or burning sensations', 'produces')}","{('raredisease dss', 'sign atrophy of leg muscles', 'produces'), ('anaphor ""the condition""', 'sign hand and forearm muscles may become weak', 'produces')}"
,,,is_acron,set(),"{('raredisease dss', 'raredisease dejerine-sottas syndrome', 'is_acron')}"
43,"{'produces', 'is_synon', 'is_acron', 'is_a', 'anaphora'}","{'anaphora', 'is_a', 'produces'}",,,
,,,produces,"{('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the knee', 'produces'), ('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the ankle', 'produces'), ('anaphor ""this condition""', 'sign hemimelic', 'produces'), ('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the spine', 'produces'), ('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the long bones', 'produces'), ('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the upper limbs', 'produces'), ('anaphor ""this condition""', 'sign abnormal growth of cartilage arising from the epiphysis of the tarsal bones', 'produces')}","{('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones of the lower limbs', 'produces'), ('anaphor ""it""', 'sign irregular nodular mass located either in the medial or lateral part of the bone', 'produces'), ('anaphor ""it""', 'sign abnormal cartilage', 'produces'), ('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones', 'produces')}"
,,,is_synon,set(),"{(""raredisease trevor's disease,"", 'raredisease dysplasia epiphysealis hemimelica', 'is_synon')}"
,,,is_acron,set(),"{('raredisease deh', 'raredisease dysplasia epiphysealis hemimelica', 'is_acron')}"
,,,is_a,"{('raredisease dysplasia epiphysealis hemimelica', 'disease developmental bone disease of childhood', 'is_a')}","{('raredisease dysplasia epiphysealis hemimelica', 'disease bone disease', 'is_a')}"
,,,anaphora,"{('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""deh""', 'anaphora'), ('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease deh', 'anaphor ""this condition""', 'anaphora'), ('raredisease deh', 'anaphor ""this disorder""', 'anaphora')}"
44,{'is_a'},set(),,,
,,,is_a,set(),"{('raredisease dmd', 'raredisease muscular dystrophy', 'is_a')}"
45,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
46,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
47,{'produces'},set(),,,
,,,produces,set(),"{('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign endocrine disorders', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces')}"
48,"{'anaphora', 'produces', 'is_acron'}","{'anaphora', 'is_a', 'produces'}",,,
,,,is_a,"{('raredisease succinic semialdehyde dehydrogenase deficiency', 'disease inborn error of metabolism', 'is_a')}",
,,,anaphora,set(),set()
,,,produces,"{('anaphor ""the disorder""', 'sign 4-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign reduced or converted to ghb', 'produces'), ('anaphor ""the disorder""', 'sign elevated levels of ghb in the urine', 'produces'), ('anaphor ""the disorder""', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign accumulation of the compound succinic semialdehyde', 'produces')}","{('raredisease succinic semialdehyde dehydrogenase deficiency', 'sign inborn error of metabolism', 'produces'), ('raredisease ssadh deficiency', 'sign abnormal accumulation of the compound succinic semialdehyde', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the plasma', 'produces'), ('raredisease ssadh deficiency', 'sign gamma-hydroxybutyric aciduria', 'produces'), ('anaphor ""the disorder""', 'sign disrupts the metabolism of gamma-aminobutyric acid', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the urine', 'produces'), ('raredisease ssadh deficiency', 'sign 4-hydroxybutyric aciduria', 'produces'), ('raredisease ssadh deficiency', 'sign succinic semialdehyde is reduced or converted to 4-hydroxybutyric acid also known as ghb', 'produces'), ('raredisease ssadh deficiency', 'sign elevated levels of ghb in the csf', 'produces')}"
,,,is_acron,set(),"{('raredisease ssadh deficiency', 'raredisease succinic semialdehyde dehydrogenase deficiency', 'is_acron')}"
49,{'produces'},"{'anaphora', 'produces', 'is_acron'}",,,
,,,anaphora,"{('raredisease ap-4-hsp', 'anaphor ""the prevalence of ap-4-hsp""', 'anaphora')}",
,,,is_acron,"{('raredisease ap-4-hsp', 'raredisease ap-4-associated hsp', 'is_acron')}",
,,,produces,"{('anaphor ""these disorders""', 'sign spasticity', 'produces'), ('anaphor ""these disorders""', 'sign seizures', 'produces'), ('anaphor ""these disorders""', 'sign developmental delay / intellectual disability', 'produces'), ('anaphor ""these disorders""', 'sign thin corpus callosum', 'produces'), ('anaphor ""these disorders""', 'sign wide lateral ventricles', 'produces'), ('anaphor ""these disorders""', 'sign changes in the white matter', 'produces')}","{('raredisease ap-4-associated hsp', 'sign seizures', 'produces'), ('raredisease ap-4-associated hsp', 'sign developmental delay', 'produces'), ('raredisease ap-4-associated hsp', 'sign intellectual disability', 'produces'), ('raredisease ap-4-associated hsp', 'sign spasticity', 'produces')}"
50,"{'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),set()
51,"{'anaphora', 'produces', 'is_acron'}","{'anaphora', 'is_a', 'produces'}",,,
,,,is_a,"{('raredisease cftr', 'disease cystic fibrosis', 'is_a')}",
,,,anaphora,"{('raredisease cf', 'anaphor ""the disease""', 'anaphora')}","{('raredisease cystic fibrosis', 'anaphor ""the disease""', 'anaphora')}"
,,,produces,"{('raredisease cftr', 'sign abnormal irt results', 'produces'), ('raredisease cftr', 'sign pancreatic insufficiency', 'produces'), ('raredisease cftr', 'sign pulmonary disease', 'produces')}","{('raredisease cystic fibrosis', 'sign pulmonary disease', 'produces'), ('raredisease cystic fibrosis', 'sign pancreatic insufficiency', 'produces')}"
,,,is_acron,set(),"{('raredisease cf', 'raredisease cystic fibrosis', 'is_acron')}"
52,"{'is_synon', 'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,is_synon,set(),"{('raredisease zimmerman-laband syndrome', 'raredisease laband syndrome', 'is_synon')}"
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,"{('raredisease laband syndrome', 'sign gingival fibromatosis', 'produces'), ('raredisease laband syndrome', 'sign dysplastic or absent nails at birth', 'produces'), ('raredisease laband syndrome', 'sign malformation or absence of the nails at birth congenital', 'produces'), ('raredisease laband syndrome', 'sign abnormally long, thin fingers and toes', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands and feet', 'produces'), ('raredisease laband syndrome', 'sign mental retardation', 'produces'), ('raredisease laband syndrome', 'sign overgrown gums', 'produces')}","{('raredisease laband syndrome', 'sign abnormalities of the feet', 'produces'), ('anaphor ""this disorder""', 'sign mental retardation', 'produces'), ('raredisease laband syndrome', 'sign gingival fibromatosis when the primary teeth appear', 'produces'), ('anaphor ""this disorder""', 'sign gingival fibromatosis', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin fingers', 'produces'), ('anaphor ""this disorder""', 'sign absent nails at birth', 'produces'), ('anaphor ""this disorder""', 'sign abnormally long, thin toes', 'produces'), ('anaphor ""this disorder""', 'sign dysplastic nails at birth', 'produces'), ('anaphor ""the disorder""', 'sign malformation or absence of the nails', 'produces'), ('anaphor ""this disorder""', 'sign overgrown gums', 'produces'), ('raredisease laband syndrome', 'sign abnormalities of the hands', 'produces')}"
53,{'increases_risk_of'},"{'increases_risk_of', 'is_a', 'produces'}",,,
,,,is_a,"{('raredisease dup15q', 'disease chromosome (cytogenetic) anomalies', 'is_a')}",
,,,produces,"{('raredisease dup15q', 'sign intellectual disability', 'produces'), ('raredisease dup15q', 'sign asd', 'produces'), ('raredisease dup15q', 'sign multiple congenital anomalies', 'produces'), ('raredisease dup15q', 'sign developmental delay', 'produces')}",
,,,increases_risk_of,set(),set()
54,"{'is_a', 'produces', 'is_acron'}",{'is_a'},,,
,,,is_a,"{('raredisease baller-gerold syndrome', 'disease genetic disorder congenital', 'is_a')}","{('raredisease baller-gerold syndrome', 'disease genetic disorder', 'is_a')}"
,,,produces,set(),"{('raredisease bgs', 'sign distinctive misshaped appearance of the skull', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the bones of the forearms and hands', 'produces'), ('raredisease bgs', 'sign distinctive misshaped appearance of the facial (craniofacial) area', 'produces')}"
,,,is_acron,set(),"{('raredisease bgs', 'raredisease baller-gerold syndrome', 'is_acron')}"
55,"{'is_a', 'anaphora', 'produces'}","{'anaphora', 'is_a', 'produces', 'is_acron'}",,,
,,,is_acron,"{('raredisease batten turner type congenital myopathy', 'raredisease batten turner type congenital myopathy', 'is_acron')}",
,,,is_a,"{('raredisease batten turner type congenital myopathy', 'disease inherited muscle disease', 'is_a')}","{('raredisease batten turner type congenital myopathy', 'disease myopathy', 'is_a'), ('disease myopathy', 'disease inherited muscle disease', 'is_a')}"
,,,anaphora,"{('raredisease batten turner type congenital myopathy', 'anaphor ""the disorder""', 'anaphora')}",set()
,,,produces,"{('anaphor ""this disorder""', 'sign mild muscle weakness', 'produces'), ('anaphor ""this disorder""', 'sign hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign slow, progressive loss of muscle tone', 'produces'), ('anaphor ""this disorder""', 'sign falling', 'produces'), ('anaphor ""this disorder""', 'sign floppiness at birth', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign myopathy', 'produces'), ('anaphor ""this disorder""', 'sign early motor skills slightly delayed', 'produces'), ('anaphor ""this disorder""', 'sign stumbling', 'produces'), ('anaphor ""this disorder""', 'sign general weakness', 'produces')}","{('anaphor ""this disorder""', 'sign toddlers stumbling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn hypotonia', 'produces'), ('anaphor ""this disorder""', 'sign toddlers prone to falling', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn slow, progressive loss of muscle tone', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign important developmental milestones slightly delayed', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign in a newborn general weakness', 'produces'), ('anaphor ""this disorder""', 'sign toddlers mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign adults mild muscle weakness', 'produces'), ('raredisease batten turner type congenital myopathy', 'sign motor skills slightly delayed', 'produces')}"
56,{'anaphora'},"{'is_a', 'anaphora'}",,,
,,,is_a,"{('raredisease severe protein s deficiency', 'disease protein s deficiency', 'is_a')}",
,,,anaphora,"{('raredisease pros1 protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease protein s deficiency', 'anaphor ""the disorder""', 'anaphora')}"
57,{'is_a'},{'is_a'},,,
,,,is_a,set(),set()
58,"{'is_a', 'anaphora', 'produces'}","{'is_a', 'produces'}",,,
,,,is_a,set(),set()
,,,anaphora,set(),"{('skinraredisease lamellar ichthyosis', 'anaphor ""it""', 'anaphora')}"
,,,produces,set(),set()
59,"{'is_a', 'produces'}","{'is_a', 'produces', 'is_acron'}",,,
,,,is_acron,"{('raredisease leukodystrophies', 'raredisease leukodystrophies', 'is_acron')}",
,,,is_a,set(),set()
,,,produces,"{('raredisease leukodystrophies', 'sign abnormal development or destruction of the white matter', 'produces')}","{('raredisease leukodystrophies', 'symptom neuropathic pain', 'produces'), ('raredisease leukodystrophies', 'sign spasticity', 'produces'), ('raredisease leukodystrophies', 'sign seizures', 'produces'), ('raredisease leukodystrophies', 'sign motor difficulties', 'produces'), ('raredisease leukodystrophies', 'sign peripheral neuropathy', 'produces'), ('raredisease leukodystrophies', 'sign burning paresthesia', 'produces'), ('raredisease leukodystrophy', 'sign abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
60,"{'produces', 'increases_risk_of', 'is_synon', 'is_acron', 'is_a', 'anaphora'}","{'is_a', 'produces'}",,,
,,,produces,"{('raredisease creutzfeldt-jakob disease', 'symptom restlessness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign neuromuscular abnormalities', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign impairment of memory control', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign myoclonus', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom depression', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom disorientation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of intellectual functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom agitation', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign muscle weakness', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign wasting', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign personality disintegration', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign loss of physical functions', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological and neuromuscular symptoms', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign spongiform encephalopathy', 'produces')}","{('anaphor ""the disease""', 'sign athetosis', 'produces'), ('raredisease creutzfeldt-jakob disease', 'sign depression', 'produces'), ('anaphor ""the disease""', 'sign dementia', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neuromuscular symptoms', 'produces'), ('anaphor ""the disease""', 'sign myoclonus', 'produces'), ('anaphor ""the disease""', 'symptom confusion', 'produces'), ('anaphor ""the disease""', 'sign agitation', 'produces'), ('anaphor ""the disease""', 'disease infections of the respiratory tract', 'produces'), ('anaphor ""the disease""', 'sign personality disintegration', 'produces'), ('anaphor ""the disease""', 'sign muscle weakness', 'produces'), ('anaphor ""the disease""', 'sign neuromuscular abnormalities', 'produces'), ('anaphor ""the disease""', 'sign impairment of memory control', 'produces'), ('anaphor ""the disease""', 'sign wasting', 'produces'), ('anaphor ""the disease""', 'sign coma', 'produces'), ('raredisease creutzfeldt-jakob disease', 'symptom rapidly progressive neurological symptoms', 'produces'), ('anaphor ""the disease""', 'sign loss of physical and intellectual functions', 'produces'), ('anaphor ""the disease""', 'symptom disorientation', 'produces'), ('anaphor ""the disease""', 'sign restlessness', 'produces')}"
,,,increases_risk_of,set(),"{('anaphor ""the disease""', 'disease pneumonia', 'increases_risk_of')}"
,,,is_synon,set(),"{('raredisease spongiform encephalopathy', 'raredisease creutzfeldt-jakob disease', 'is_synon')}"
,,,is_acron,set(),"{('raredisease cjd', 'raredisease creutzfeldt-jakob disease', 'is_acron')}"
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease creutzfeldt-jakob disease', 'anaphor ""the disorder""', 'anaphora'), ('raredisease creutzfeldt-jakob disease', 'anaphor ""the disease""', 'anaphora')}"
61,"{'produces', 'increases_risk_of', 'is_acron', 'is_a', 'anaphora'}","{'anaphora', 'is_a', 'produces', 'is_acron'}",,,
,,,produces,"{('anaphor ""the disease""', 'symptom irritability', 'produces'), ('anaphor ""the disease""', 'symptom memory loss', 'produces'), ('anaphor ""the disease""', 'sign involuntary muscle movements', 'produces'), ('anaphor ""the disease""', 'sign neurological deterioration', 'produces'), ('anaphor ""the disease""', 'sign seizures', 'produces'), ('anaphor ""the disease""', 'sign behavioral changes', 'produces')}","{('raredisease sspe', 'sign involuntary muscle movements', 'produces'), ('raredisease sspe', 'sign behavioral changes', 'produces'), ('raredisease sspe', 'sign irritability', 'produces'), ('raredisease sspe', 'sign memory loss', 'produces'), ('raredisease sspe', 'sign neurological deterioration', 'produces'), ('raredisease sspe', 'sign seizures', 'produces')}"
,,,increases_risk_of,set(),"{('disease measles', 'anaphor ""the disease""', 'increases_risk_of'), ('sign memory loss', 'sign neurological deterioration', 'increases_risk_of')}"
,,,is_acron,"{('raredisease spe', 'raredisease subacute sclerosing panencephalitis', 'is_acron')}","{('raredisease sspe', 'raredisease subacute sclerosing panencephalitis', 'is_acron')}"
,,,is_a,"{('raredisease subacute sclerosing panencephalitis', 'disease progressive neurological disorder', 'is_a')}","{('raredisease subacute sclerosing panencephalitis', 'disease neurological disorder', 'is_a')}"
,,,anaphora,set(),set()
62,"{'anaphora', 'is_a', 'produces', 'is_acron'}","{'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease wmg', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_a,"{(""raredisease waldenstrom's macroglobulinemia"", 'disease lymphoma', 'is_a')}","{(""raredisease waldenstrom's macroglobulinemia"", 'raredisease lymphoma', 'is_a')}"
,,,produces,"{(""raredisease waldenstrom's macroglobulinemia"", 'sign tingling in the toes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign small blood vessels tear', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign tingling in the fingers', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign hyperviscosity', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign peripheral neuropathy', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign large numbers of b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign thickened (viscous) blood', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign bleeding in the gums', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign splenomegaly', 'produces')}","{(""raredisease waldenstrom's macroglobulinemia"", 'sign excessive quantities of igm', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the gums', 'produces'), ('raredisease wmg', 'sign low platelet counts', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'symptom fatigue', 'produces'), ('anaphor ""the disorder""', 'sign blood to become thick', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the nose', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged lymph nodes', 'produces'), ('raredisease wmg', 'sign bleeding of the retina', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'symptom loss of energy', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign enlarged spleen', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign viscous blood', 'produces'), ('disease peripheral neuropathy', 'sign tingling in the fingers and toes', 'produces'), ('anaphor ""the disorder""', 'sign small blood vessels tear', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign blurring', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign vision impairment', 'produces'), ('anaphor ""the disorder""', 'sign large amounts of igm', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), (""raredisease waldenstrom's macroglobulinemia"", 'sign changes in blood flow through the blood vessels that serve the retina', 'produces'), ('raredisease wmg', 'sign low red blood cell', 'produces'), ('anaphor ""the disorder""', 'sign bleeding in the retina', 'produces')}"
,,,is_acron,set(),"{('raredisease wmg', ""raredisease waldenstrom's macroglobulinemia"", 'is_acron')}"
63,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,set(),"{('raredisease hyperferritinemia-cataract syndrome', 'anaphor ""it""', 'anaphora')}"
,,,produces,"{('raredisease hyperferritinemia-cataract syndrome', 'sign cataracts', 'produces')}","{('raredisease hyperferritinemia-cataract syndrome', 'sign elevated levels of ferritin in the blood plasma', 'produces')}"
64,{'produces'},"{'produces', 'is_acron'}",,,
,,,is_acron,"{('disease ilae', 'disease international league against epilepsy', 'is_acron')}",
,,,produces,"{('raredisease west syndrome', 'sign epileptic/infantile spasms', 'produces'), ('raredisease west syndrome', 'sign no more than a mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign no more than a mild twitching of the eye', 'produces')}","{('raredisease west syndrome', 'sign epileptic spasms', 'produces'), ('raredisease west syndrome', 'sign mild twitching of the shoulder', 'produces'), ('raredisease west syndrome', 'sign abnormal brain wave patterns', 'produces'), ('raredisease west syndrome', 'sign eye changes', 'produces'), ('raredisease west syndrome', 'sign infantile spasms', 'produces'), ('raredisease west syndrome', 'sign violent jackknife', 'produces')}"
65,"{'anaphora', 'is_a', 'produces', 'is_acron'}","{'is_a', 'produces', 'is_acron'}",,,
,,,anaphora,set(),"{('raredisease alagille syndrome', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
,,,produces,"{('raredisease alagille syndrome', 'sign congenital heart defects', 'produces'), ('raredisease alagille syndrome', 'sign thickening of the ring that normally lines the cornea in the eye', 'produces'), ('raredisease alagille syndrome', 'sign vertebral (back bone) differences', 'produces'), ('raredisease alagille syndrome', 'sign growth', 'produces'), ('raredisease alagille syndrome', 'sign pale, loose stools', 'produces'), ('raredisease alagille syndrome', 'sign heart murmurs', 'produces'), ('raredisease alagille syndrome', 'sign pruritis', 'produces'), ('raredisease alagille syndrome', 'sign posterior embryotoxon', 'produces'), ('raredisease alagille syndrome', 'sign poor weight gain', 'produces'), ('raredisease alagille syndrome', 'sign cholestasis', 'produces'), ('raredisease alagille syndrome', 'sign distinctive facial features', 'produces'), ('raredisease alagille syndrome', 'sign jaundice', 'produces'), ('raredisease alagille syndrome', 'sign severe itching', 'produces')}","{('anaphor ""the disorder""', 'sign pale, loose stools', 'produces'), ('anaphor ""the disorder""', 'sign poor weight gain', 'produces'), ('anaphor ""the disorder""', 'sign pruritis', 'produces'), ('anaphor ""the disorder""', 'sign heart murmurs', 'produces'), ('anaphor ""the disorder""', 'sign jaundice', 'produces'), ('anaphor ""the disorder""', 'sign congenital heart defects', 'produces'), ('anaphor ""the disorder""', 'sign poor growth', 'produces'), ('anaphor ""the disorder""', 'sign thickening of posterior embryotoxon', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial features', 'produces'), ('anaphor ""the disorder""', 'sign cholestasis', 'produces'), ('anaphor ""the disorder""', 'sign vertebral differences', 'produces')}"
,,,is_acron,"{('raredisease alagille syndrome', 'raredisease alagille syndrome', 'is_acron')}","{('raredisease algs', 'raredisease alagille syndrome', 'is_acron')}"
66,{'produces'},{'produces'},,,
,,,produces,"{('disease elephantiasis', 'sign lymphatic damage', 'produces'), ('disease elephantiasis', 'sign accumulation of lymph in the affected areas', 'produces'), ('disease elephantiasis', 'sign enlargement of an area of the body', 'produces'), ('disease elephantiasis', 'sign elephantiasis', 'produces')}","{('disease elephantiasis', 'sign accumulation of a fluid called lymph in the affected areas', 'produces'), ('disease elephantiasis', 'sign gross enlargement of an area of the body, especially the limbs', 'produces')}"
67,"{'anaphora', 'is_a', 'produces'}","{'is_a', 'anaphora', 'produces'}",,,
,,,anaphora,"{('raredisease jejunal atresia', 'anaphor ""the disease""', 'anaphora'), ('raredisease jejunal atresia', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease jejunal atresia', 'anaphor ""it""', 'anaphora')}"
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign one of the three portions of the small intestine twists around one of the arteries of the colon', 'produces')}","{('anaphor ""this disorder""', 'sign the jejunal twists around the marginal arter', 'produces')}"
68,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,"{('anaphor ""this disorder""', 'sign high levels of anserine in the serum', 'produces'), ('anaphor ""this disorder""', 'sign low activity of the enzyme carnosinase in the blood', 'produces'), ('anaphor ""this disorder""', 'sign congenital myopathy', 'produces'), ('anaphor ""this disorder""', 'sign seizures', 'produces'), ('anaphor ""this disorder""', 'sign high levels of carnosine in the serum', 'produces'), ('anaphor ""this disorder""', 'sign intellectual disability', 'produces'), ('anaphor ""this disorder""', 'sign abnormal eeg', 'produces'), ('anaphor ""this disorder""', 'sign intellectual deficit', 'produces'), ('anaphor ""this disorder""', 'sign myoclonic seizures', 'produces'), ('raredisease carnosinemia', 'symptom drowsiness', 'produces'), ('anaphor ""this disorder""', 'symptom extreme drowsiness', 'produces')}","{('raredisease carnosinemia', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign developmental regression', 'produces'), ('raredisease carnosinemia', 'sign abnormally high levels of carnosine and anserine in the serum and urine', 'produces'), ('sign developmental delays', 'sign seizures', 'produces'), ('sign developmental delays', 'sign very low activity of the enzyme carnosinase in the blood', 'produces'), ('sign developmental delays', 'sign delayed intellectual development', 'produces'), ('sign developmental delays', 'sign myoclonic seizures.', 'produces'), ('sign developmental delays', 'sign congenital myopathy', 'produces'), ('raredisease carnosinemia', 'sign drowsiness', 'produces'), ('sign developmental delays', 'sign intellectual deficit', 'produces'), ('sign developmental delays', 'anaphor ""this disorder""', 'produces'), ('sign developmental delays', 'sign intellectual disabilities', 'produces'), ('sign developmental delays', 'raredisease congenital myopathy', 'produces')}"
69,"{'increases_risk_of', 'is_acron', 'anaphora', 'produces'}","{'anaphora', 'increases_risk_of', 'produces'}",,,
,,,increases_risk_of,"{('disease lupus', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease lymphosarcoma', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease syphilis', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease sjogren syndrome', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease tuberculosis', 'raredisease mikulicz syndrome', 'increases_risk_of'), ('disease leukemia', 'raredisease mikulicz syndrome', 'increases_risk_of'), (""disease hodgkin's disease"", 'raredisease mikulicz syndrome', 'increases_risk_of')}","{('raredisease mikulicz syndrome', 'raredisease lymphomas', 'increases_risk_of')}"
,,,is_acron,set(),"{('raredisease sle', 'raredisease lupus', 'is_acron')}"
,,,anaphora,set(),"{('raredisease mikulicz syndrome', 'anaphor ""it""', 'anaphora')}"
